raman_shift,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1392.34,500.0,190.246,626.81,613.719,1171.405,262.228,331.878,500.225,310.47,190.851,298.076,508.178,355.398,528.091,711.034,1043.512,671.257,1240.467,378.59,329.854,537.171,821.341,761.81,1281.173,975.499,449.645,964.914,1356.83,597.898,446.458,304.149,416.607,1100.141,1277.849,1380.169,1142.269,1122.746,940.322,742.769,662.079,703.925,525.571,302.514,561.019,1198.393,413.971,779.754,926.215,852.998,373.428,982.201,1418.968,795.329,742.454,444.852,535.05,473.994,1132.555,742.632,480.836,477.656,1140.96,888.598,881.661,1329.33,927.337,393.014,821.788,595.303,700.253,1213.419,1168.446,998.941,515.151,1377.901,1033.228,1179.107,581.083,540.004,582.414,540.992,527.743,343.508,423.763,1179.536,881.551,1214.086,551.56,734.612,564.493,457.607,1167.059,664.797,556.111,1586.368,1043.382,423.59,586.027,388.538,264.087
1401.78,602.5,175.026,542.383,752.384,1011.434,407.621,133.274,403.322,289.421,365.797,396.547,489.553,400.825,243.941,845.192,989.723,784.481,992.374,302.872,419.077,586.005,704.781,780.787,955.451,1339.613,893.839,1057.589,1501.231,627.93,221.859,235.647,485.128,1163.242,1201.068,1155.171,747.717,902.059,813.102,751.083,567.496,561.464,486.432,224.085,628.341,1007.1,633.629,613.669,793.495,612.916,138.621,1097.921,1196.108,710.418,643.271,499.032,774.116,633.895,1021.016,599.267,371.424,667.567,1302.307,1171.334,1339.892,1140.67,883.732,547.308,818.874,586.548,744.019,955.494,989.811,937.423,324.896,1439.336,1126.627,1330.873,478.882,540.004,617.535,105.846,170.05,366.995,506.161,667.717,837.473,1275.969,412.933,457.289,617.691,442.846,948.42,780.028,535.405,1288.556,806.921,470.984,583.067,504.209,474.763
1411.21,400.0,98.928,260.958,667.645,967.571,321.943,347.558,246.184,378.878,299.53,699.946,505.517,523.744,327.041,729.816,879.801,784.481,960.014,51.38,370.41,434.078,612.617,862.119,1414.176,994.52,673.105,888.593,1365.003,952.815,153.384,49.321,493.35,1267.494,1124.287,1026.209,767.031,1362.744,992.87,690.11,637.042,603.364,701.693,254.896,931.291,1223.711,459.029,827.609,1036.344,773.912,557.314,736.651,1495.136,619.847,629.102,615.949,594.817,419.741,783.637,607.869,590.247,857.478,1218.752,995.345,994.769,1250.963,1308.156,579.332,888.813,875.445,636.063,1213.419,1297.297,1204.003,497.589,1936.667,685.9,1465.127,674.524,811.465,439.006,746.805,178.846,557.833,453.191,970.69,769.888,990.129,392.286,362.881,200.971,165.329,1317.742,833.212,428.915,1465.474,564.549,316.952,272.295,35.591,545.978
1420.63,405.0,263.808,437.488,606.016,915.967,264.824,274.388,324.753,202.595,341.941,314.044,494.875,643.992,525.411,694.935,735.284,862.66,1200.017,221.746,440.707,561.588,853.869,783.498,1349.032,1076.038,686.73,891.319,1332.309,633.39,293.073,268.528,509.795,1111.115,1332.692,1146.939,913.263,1208.263,1139.449,645.765,442.313,645.265,441.703,341.729,796.646,1052.11,354.832,712.194,1039.168,884.068,393.232,841.081,1495.136,716.079,725.451,456.258,759.885,688.147,918.056,567.726,460.681,745.258,1138.078,1119.403,1122.377,1213.231,845.941,643.378,1037.435,691.602,881.152,1052.216,940.028,820.245,439.049,1568.057,928.154,1395.082,551.883,691.789,523.88,302.838,601.04,422.778,409.049,870.68,840.412,1172.831,519.115,708.06,449.23,422.179,1078.421,561.384,559.069,1456.628,632.532,222.162,494.275,412.265,335.302
1430.04,562.5,514.933,429.813,292.736,923.707,620.519,297.907,91.664,294.683,530.141,170.329,606.621,668.041,624.595,638.589,588.385,1156.503,1259.344,356.957,451.522,556.162,810.498,775.365,1275.744,1165.708,735.782,1071.218,1231.5,876.372,-208.164,498.694,707.136,954.736,1151.709,1317.06,1178.137,1558.604,984.573,518.275,492.386,603.364,506.001,285.708,690.053,1156.196,199.945,782.569,1061.759,748.492,186.714,539.082,1557.198,996.284,949.321,444.852,887.956,588.209,832.257,292.465,518.266,704.974,1290.783,851.092,1052.773,986.839,380.819,547.308,1110.288,674.093,679.829,1011.183,1253.371,922.776,172.693,1565.132,945.667,1085.712,546.043,583.788,766.797,246.975,167.119,275.98,400.22,797.143,731.687,621.777,463.074,563.498,534.938,563.89,874.555,720.935,239.601,1235.48,738.939,207.352,269.336,444.891,661.701
1439.45,245.0,350.053,-43.493,444.24,1235.91,308.961,94.076,-10.476,5.262,246.515,223.557,58.534,53.443,804.2,788.846,471.321,668.561,984.284,248.788,521.819,1011.944,1011.089,1225.402,1601.466,1138.535,539.574,1079.395,1198.805,715.294,462.892,386.351,380.976,828.535,1148.967,1100.294,985.0,1166.884,334.644,504.418,812.298,201.121,287.946,459.374,813.477,1077.428,450.581,256.165,892.329,505.585,350.796,691.492,1032.49,503.803,756.623,288.013,734.271,465.427,789.357,518.982,561.455,886.252,1195.703,778.966,922.264,920.082,723.846,1010.192,542.03,367.687,776.114,495.333,1654.566,741.15,523.932,1047.322,665.469,820.121,785.484,522.49,793.137,323.419,993.916,419.843,741.585,888.329,343.805,963.607,669.541,129.811,168.461,315.896,1359.107,809.575,780.922,887.541,1105.453,622.055,281.174,702.927,560.814
1448.85,427.5,240.978,314.684,562.362,1001.113,275.209,368.464,311.658,28.942,387.003,327.351,404.414,459.612,434.268,539.313,416.302,679.344,714.617,254.196,532.634,531.745,599.064,620.834,784.447,684.751,624.052,940.382,1166.111,584.248,227.337,189.065,465.942,864.201,1157.193,872.552,1120.196,1161.367,544.834,371.384,612.005,486.044,321.493,288.509,594.68,883.322,346.384,740.344,926.215,833.227,350.796,784.632,1356.906,540.597,524.252,407.781,580.587,425.452,543.398,561.992,593.127,549.592,875.888,877.058,675.747,815.593,648.264,657.935,909.212,712.029,729.43,976.011,972.241,741.15,421.487,1377.901,960.26,1123.654,461.362,566.274,336.571,399.864,448.581,378.739,565.017,747.137,796.334,695.448,224.163,625.453,410.809,566.842,815.464,390.014,440.747,1135.226,871.948,462.098,429.161,323.287,605.323
1458.25,217.5,71.025,322.359,493.03,864.363,449.162,499.124,120.473,507.802,270.372,455.098,601.299,432.891,495.923,284.414,455.547,841.093,954.621,254.196,494.782,599.57,496.057,485.281,1454.891,899.415,844.787,1120.281,1375.901,518.725,251.988,347.99,389.199,1042.528,1168.162,941.149,874.636,1131.022,616.741,415.729,44.509,594.984,285.15,294.111,844.333,782.05,450.581,799.459,875.386,621.39,186.714,979.379,1032.49,619.847,728.285,675.833,643.199,322.658,923.776,521.849,449.164,635.915,806.739,490.46,849.759,795.276,561.053,532.752,731.45,385.196,886.987,905.668,1145.018,401.334,538.567,1140.937,858.105,566.205,776.724,321.083,418.519,220.513,480.832,525.537,391.392,997.164,696.425,795.639,238.911,424.836,520.161,395.609,1078.421,590.931,440.747,1055.613,945.842,444.325,615.624,438.959,480.698
1467.64,270.0,296.784,370.969,621.423,1039.816,405.025,350.171,447.845,152.604,416.161,274.123,164.958,537.105,562.94,297.829,621.266,692.824,733.494,232.563,335.262,396.096,363.233,645.234,1115.598,853.222,768.484,986.72,1155.212,636.12,232.815,276.748,433.052,1048.015,1069.444,982.307,822.213,1028.954,771.617,587.563,639.824,469.283,497.615,380.944,639.561,950.838,481.558,836.054,912.096,785.21,200.859,891.884,1354.085,716.079,620.601,310.826,688.735,434.018,755.037,427.228,466.439,532.327,1040.117,680.874,980.268,978.131,651.171,328.967,862.586,671.175,571.873,902.737,899.03,585.889,480.027,1357.423,898.967,1012.747,630.723,525.409,550.22,179.351,384.079,596.0,376.678,900.095,681.733,633.565,-153.375,483.841,372.388,433.989,1025.239,579.112,440.747,958.308,712.337,399.892,417.322,266.934,424.32
1477.02,192.5,700.106,173.972,531.548,678.589,192.127,282.227,314.277,594.628,336.639,601.474,548.087,969.996,608.511,477.6,809.529,420.547,547.424,492.168,-54.075,-21.704,1021.932,742.832,1194.314,467.37,566.825,1035.783,890.93,343.996,413.59,443.893,737.285,1539.1,463.426,1086.574,706.33,813.784,807.571,498.874,442.313,-209.502,480.841,557.411,690.053,379.772,290.061,-14.075,703.133,1417.898,367.77,488.278,1957.781,1030.248,209.701,826.968,856.65,765.243,866.576,-143.365,714.055,825.826,458.113,637.598,629.343,386.028,808.149,-11.645,678.995,665.338,656.487,779.637,831.676,811.457,316.115,950.781,893.13,922.271,668.683,624.653,409.739,993.779,372.352,-129.182,-170.682,291.207,743.441,624.724,451.276,495.642,431.497,-23.618,1158.195,602.749,-97.615,1300.35,700.514,-219.2,192.383,335.151,551.912
1486.39,475.0,357.663,291.659,572.634,980.471,145.394,329.265,306.42,163.128,251.817,266.139,431.02,326.004,552.217,356.859,621.266,595.774,906.08,381.295,340.669,423.226,477.082,634.39,1167.17,600.516,686.73,945.834,1122.518,728.945,219.12,82.202,548.167,894.379,1148.967,1177.122,645.63,1186.194,766.086,509.961,653.733,703.925,542.344,352.933,535.773,790.489,394.258,796.644,906.448,720.247,285.729,776.165,1128.404,733.061,563.925,273.755,600.509,459.717,506.218,372.75,431.888,532.327,870.126,695.299,1006.369,792.374,619.194,381.369,786.818,554.449,653.569,677.053,726.252,744.079,207.817,1123.384,755.95,983.562,551.883,741.411,564.854,393.984,334.237,93.951,332.536,735.371,681.733,586.416,395.235,678.558,496.517,271.612,1040.012,422.515,360.88,896.387,576.372,263.633,503.154,305.492,406.516
1495.76,457.5,436.298,672.861,166.911,572.802,708.794,475.605,-159.758,173.652,127.234,369.933,630.566,424.874,369.932,297.829,519.067,735.957,728.1,400.224,264.965,423.226,536.718,707.588,974.451,687.469,692.18,1008.526,1362.279,783.547,145.167,172.625,792.102,1226.342,1231.232,1201.817,808.417,1161.367,669.288,496.103,495.168,494.424,754.809,-92.435,269.289,652.646,492.823,478.549,1138.002,635.512,294.216,711.249,1438.715,996.284,561.091,5.703,674.505,473.994,835.117,283.863,711.176,742.38,541.668,340.437,896.162,963.619,662.799,285.299,326.384,936.726,606.886,826.532,1013.239,975.506,775.653,1252.105,650.875,878.493,321.202,455.355,763.87,138.188,255.076,531.409,288.394,185.314,540.685,332.99,451.276,1017.837,490.607,534.367,1187.741,555.475,692.181,1108.689,543.859,379.157,757.691,83.046,234.414
1505.12,455.0,78.635,386.32,521.276,833.401,443.97,250.869,489.749,199.963,92.775,282.107,625.245,360.742,345.806,426.621,594.372,636.212,844.057,254.196,451.522,512.754,355.101,721.144,1191.599,584.212,501.422,809.546,1155.212,666.152,336.897,400.051,402.903,971.197,1050.249,996.026,800.14,1177.918,688.648,360.298,403.367,550.291,310.31,162.461,743.35,1007.1,377.361,585.519,962.925,884.068,339.48,711.249,1148.151,724.57,646.105,387.82,606.201,356.923,586.298,493.176,495.232,753.89,962.324,784.736,841.058,975.229,587.216,489.084,743.106,726.619,574.791,803.084,837.533,1054.601,365.874,1407.156,627.526,1202.455,394.202,577.95,389.252,294.018,542.402,302.404,253.081,864.797,672.917,580.522,312.649,722.811,410.809,366.086,847.964,487.518,579.775,1126.38,809.877,435.438,500.195,344.049,270.022
1514.47,-177.5,187.709,532.149,652.237,668.269,57.119,595.813,274.993,-76.302,376.4,-228.88,710.385,660.025,750.587,528.58,844.492,708.998,1143.387,154.14,43.26,328.271,265.648,271.107,876.735,1084.19,558.65,727.774,1234.225,540.566,597.103,619.258,578.316,1083.68,1302.528,1778.031,866.358,987.575,566.959,565.391,125.183,958.12,584.278,397.75,687.248,964.903,233.311,709.379,1163.417,884.068,246.123,392.316,899.902,588.713,668.775,128.323,478.13,431.163,700.697,375.617,449.164,598.508,705.897,839.552,1102.076,1036.181,485.471,524.019,696.48,697.438,542.696,782.567,945.885,808.527,336.604,950.781,931.073,1184.944,791.324,507.895,702.409,255.795,436.854,317.084,438.477,794.201,778.703,580.522,241.861,392.383,585.181,862.073,1261.605,351.604,396.377,1082.151,670.956,346.573,426.201,587.256,899.083
1523.82,322.5,142.05,608.901,367.205,923.707,83.082,33.972,306.42,239.43,227.961,330.013,369.826,486.334,289.512,397.106,691.193,703.607,803.607,473.238,394.744,379.818,395.762,840.431,955.451,771.704,487.796,790.466,1138.865,360.377,353.331,295.928,260.379,1207.137,1228.49,1262.182,772.549,940.679,483.989,138.576,219.766,349.169,369.018,394.949,580.654,849.565,120.215,554.554,522.408,604.443,147.985,872.127,1170.719,815.141,427.903,422.039,426.902,408.32,480.478,344.077,310.96,448.881,919.106,874.173,855.559,853.325,656.985,387.192,935.44,668.256,536.861,1113.766,928.314,720.644,362.947,1237.478,764.706,957.294,508.083,551.68,635.095,411.625,413.399,546.089,341.364,797.143,514.238,654.192,268.406,492.692,564.493,433.989,898.192,437.289,455.538,1005.486,523.169,334.725,455.799,219.479,531.142
1533.16,452.5,7.61,263.516,487.894,510.877,438.777,692.502,641.649,128.924,-55.665,457.759,715.706,315.316,538.814,440.036,1040.823,706.303,933.047,519.21,532.634,485.624,889.108,840.431,876.735,307.051,697.631,1436.468,1261.47,196.569,-46.563,202.766,306.974,1193.42,935.078,979.563,1225.042,678.613,619.507,304.868,795.607,692.752,682.124,232.488,704.078,1038.045,37.792,320.909,979.868,929.26,86.941,1109.21,775.778,815.141,614.933,350.749,850.958,473.994,749.317,670.949,201.548,538.082,861.482,1081.897,1276.088,856.228,302.329,413.393,390.495,373.523,-23.342,1022.907,641.327,749.938,1001.032,1445.187,922.317,1106.142,604.443,939.898,436.079,232.274,823.865,543.153,438.477,538.292,229.203,126.713,427.68,696.259,455.141,230.28,1232.06,138.869,976.152,896.387,925.151,171.806,307.812,139.399,581.585
1542.49,380.0,360.199,468.189,528.98,768.896,340.117,384.143,309.039,113.137,156.392,266.139,633.227,497.023,613.873,477.6,841.803,520.292,803.607,319.098,289.299,301.141,531.296,563.902,1237.743,872.243,493.247,959.462,1103.446,668.882,282.117,202.766,391.94,1006.862,1091.381,1188.098,808.417,910.335,708.007,537.676,564.714,620.124,430.521,204.477,636.756,933.959,-14.23,520.774,728.547,751.316,59.726,708.427,1142.509,871.748,478.911,373.561,546.434,693.858,709.277,467.371,788.916,589.876,988.255,729.92,980.268,986.839,555.239,544.397,850.93,677.011,729.43,767.913,1063.022,615.184,421.487,1354.497,668.388,1217.048,499.323,618.815,406.812,379.283,697.793,393.419,438.477,726.547,667.04,480.33,592.853,607.752,354.655,442.846,818.418,558.429,635.978,1073.305,588.195,441.363,307.812,266.934,563.781
1551.81,487.5,235.905,429.813,618.855,1050.137,368.677,248.256,319.515,202.595,249.166,234.202,433.681,518.4,399.419,434.67,637.403,547.25,881.81,237.971,443.411,436.791,544.85,547.635,1150.884,616.82,523.223,774.112,1253.296,466.852,164.34,309.629,457.72,1130.32,989.921,1168.89,783.585,1056.54,658.226,471.159,489.604,572.637,357.835,221.284,608.705,790.489,-36.14,546.109,793.495,708.949,63.075,731.006,1131.225,713.249,575.26,436.297,421.21,651.027,757.897,556.257,607.523,693.464,904.7,778.966,939.665,899.765,593.031,652.112,853.844,726.619,452.247,814.808,699.896,776.303,477.1,1263.807,633.363,974.806,259.881,373.624,559.001,402.804,586.381,284.788,359.021,758.903,669.979,624.724,530.913,560.548,345.789,377.895,975.011,280.692,704.013,1043.819,467.009,408.779,272.295,302.526,397.614
1561.13,627.5,-98.928,209.79,680.484,1037.236,366.08,486.058,361.419,-131.555,-31.808,244.848,420.377,296.61,226.087,381.007,484.104,587.687,873.72,24.338,324.447,537.171,688.517,691.322,1012.452,703.772,632.228,907.673,1223.326,581.518,98.604,137.004,479.646,938.275,847.329,965.844,739.44,1169.642,605.678,462.845,364.421,469.283,433.316,98.037,774.206,829.873,-28.212,579.889,892.329,542.304,93.728,714.072,1292.023,849.105,529.92,453.407,668.813,565.366,843.697,335.475,630.557,477.656,1031.474,692.414,913.563,864.935,436.052,529.841,813.046,396.868,703.171,715.155,597.401,808.527,207.817,1041.471,863.942,1041.933,277.401,367.786,412.665,164.65,504.288,455.074,308.994,605.946,934.444,450.862,312.649,817.219,301.457,333.61,552.506,387.06,582.733,967.154,886.727,435.438,734.013,29.659,246.283
1570.45,360.0,266.345,493.773,385.18,737.934,135.008,300.52,293.325,305.207,482.428,455.098,457.626,558.483,162.99,273.681,728.845,531.075,585.177,113.577,405.559,539.884,582.8,593.724,901.164,777.138,128.081,978.542,1076.2,677.072,284.856,200.026,515.277,883.405,817.165,1105.781,601.484,891.025,633.335,551.533,492.386,256.989,522.775,408.955,796.646,880.509,9.273,560.184,612.77,765.439,148.415,776.165,1077.626,942.507,507.249,524.697,836.728,374.055,577.718,266.659,613.282,546.714,919.106,504.885,733.751,1056.498,799.428,442.505,658.596,601.139,612.721,466.023,1030.809,858.328,441.976,1187.745,592.501,1047.77,344.562,633.41,143.409,582.155,304.918,484.434,479.676,820.675,840.412,627.671,274.305,466.14,558.582,433.989,756.372,363.422,455.538,1135.226,260.106,269.557,165.745,376.674,424.32
1579.75,407.5,114.148,381.203,362.069,577.962,57.119,33.972,288.087,34.204,214.707,553.569,423.038,269.889,179.771,592.976,771.876,752.131,738.887,232.563,348.781,377.105,799.655,626.256,1319.174,839.636,397.867,629.647,1005.362,682.532,194.469,265.788,-49.335,545.955,904.914,655.786,488.361,711.716,342.941,473.931,378.331,603.364,380.2,120.446,779.816,886.136,76.035,636.189,666.423,889.717,223.879,762.053,992.996,965.15,787.795,384.968,429.748,542.523,689.257,702.49,305.201,474.778,829.789,1032.851,843.958,966.522,819.777,302.766,920.869,957.153,183.816,888.082,667.683,662.055,503.443,1222.85,969.016,1517.662,306.602,382.381,822.404,511.591,463.241,493.242,150.083,544.175,672.917,527.479,439.478,649.055,333.967,392.656,641.144,626.386,564.985,1147.021,449.275,334.725,269.336,180.922,281.891
1589.05,535.0,276.491,291.659,534.116,890.165,124.623,122.821,327.372,313.101,188.2,263.478,300.65,472.973,246.074,595.659,632.024,682.04,717.314,183.887,424.485,352.688,431.001,702.166,920.164,627.689,604.977,727.774,934.523,546.026,-43.824,252.087,682.468,792.87,1214.779,963.1,474.566,863.439,561.428,437.901,598.096,625.711,276.763,112.042,583.459,900.201,247.819,906.428,799.143,1062.011,316.848,739.473,1387.937,650.981,648.939,402.078,461.054,348.357,712.137,665.215,607.523,546.714,1022.83,891.483,823.657,844.618,593.031,608.444,778.076,636.157,729.43,1040.492,919.529,729.432,251.721,1181.894,528.289,609.983,306.602,843.573,237.063,285.197,304.918,355.251,556.189,635.361,672.917,663.033,315.598,507.443,280.769,304.087,709.099,590.931,553.153,928.822,582.284,542.076,304.852,427.095,646.865
1598.34,472.5,78.635,440.046,659.941,892.745,347.906,185.538,361.419,68.409,230.611,194.282,534.784,237.823,331.547,203.919,715.398,730.565,941.137,70.31,432.596,515.467,580.089,656.078,1153.598,538.019,842.062,787.74,1117.069,447.741,479.326,156.184,759.212,979.427,877.493,809.443,772.549,863.439,461.864,670.709,484.041,558.671,469.659,215.682,575.044,804.555,639.261,720.639,1022.225,807.806,342.309,612.465,1119.941,738.722,782.127,270.903,449.67,479.704,1249.815,567.726,515.387,313.641,1273.495,1370.403,861.359,809.788,601.752,570.598,699.394,569.039,510.601,489.471,732.109,553.665,494.662,1158.49,750.112,986.48,677.444,452.436,494.613,158.769,343.033,317.084,532.646,438.281,423.144,521.586,398.185,439.587,118.218,171.234,1069.558,691.389,434.831,961.257,668.001,476.909,449.879,94.91,326.4
1607.63,372.5,202.929,307.009,500.733,959.83,472.529,368.464,306.42,378.878,206.755,407.193,675.797,638.648,405.831,389.057,769.187,717.086,1189.231,351.548,540.745,366.253,867.423,957.007,1237.743,817.897,722.157,765.934,1092.548,638.85,290.334,301.409,531.722,1135.807,896.688,1325.291,750.476,1180.677,719.07,343.669,422.84,321.236,522.775,369.74,549.798,748.292,380.177,1151.333,827.381,906.664,303.739,1004.781,1430.252,710.418,739.62,618.8,799.73,722.412,898.036,478.84,598.885,664.689,1158.247,1047.276,817.856,1068.108,784.893,556.042,731.45,633.239,636.063,729.81,910.744,1031.165,497.589,1061.949,808.487,1179.107,805.924,697.626,418.519,364.582,618.632,455.074,394.335,750.079,487.792,500.958,489.62,649.055,316.234,304.087,871.601,478.654,544.279,1090.997,659.133,432.476,470.597,275.832,456.96
1616.9,222.5,180.1,424.696,636.83,1225.589,293.383,522.643,369.276,436.762,198.803,532.278,172.94,390.136,438.573,389.057,857.939,738.652,908.777,465.125,602.931,683.672,843.026,826.875,1072.168,682.034,452.37,626.921,1160.661,595.168,232.815,279.488,589.28,1080.937,943.305,971.331,791.863,1012.403,735.664,629.136,528.55,567.051,573.096,176.467,698.468,835.499,270.348,948.653,714.428,909.488,224.53,928.575,1311.77,718.909,1003.163,273.755,808.268,699.569,932.356,438.698,552.817,641.67,1319.595,617.403,745.351,830.106,750.009,684.135,780.99,545.694,574.791,677.053,884.388,940.352,553.202,1158.49,694.656,1015.666,925.645,709.302,295.597,438.086,554.13,540.217,594.445,867.738,693.487,380.139,342.144,705.11,540.849,472.369,862.737,138.869,363.839,1049.716,517.257,207.352,559.389,323.287,602.356
1626.18,352.5,109.074,158.621,726.706,1001.113,306.365,237.803,295.944,494.646,185.549,228.88,457.626,577.188,399.419,155.623,1021.997,892.314,803.607,581.407,489.374,260.447,880.976,756.388,1153.598,725.51,724.882,1005.8,1269.644,649.771,169.818,312.369,405.644,1237.316,1061.218,886.271,775.308,1048.264,340.175,673.481,531.332,611.744,760.4,428.562,928.486,849.565,439.316,1095.033,770.905,717.422,133.065,985.024,1246.887,1205.73,946.487,527.549,611.893,828.061,780.777,524.717,889.69,802.807,1308.07,594.322,826.557,873.643,508.727,847.164,1162.743,796.655,653.569,451.369,828.747,609.325,699.551,1053.173,969.016,1237.478,455.522,642.167,632.168,602.736,700.725,466.818,303.108,714.781,764.011,813.32,227.113,368.781,529.028,259.803,1054.785,661.842,343.132,1138.175,812.833,311.027,378.846,397.436,261.12
1635.44,210.0,456.591,278.867,459.648,957.25,280.402,263.935,337.848,144.71,357.845,428.484,380.468,513.056,380.655,241.483,675.056,611.949,884.507,216.337,424.485,282.151,544.85,599.146,1335.46,763.552,528.673,760.483,1005.362,617.009,402.634,416.492,424.83,1017.836,970.726,1127.732,717.367,1268.952,649.929,379.699,445.095,536.324,321.493,-134.451,460.035,767.984,92.932,1058.438,844.324,723.071,57.72,790.277,1684.143,922.695,810.465,453.407,583.433,633.895,637.777,679.551,895.449,569.734,896.057,905.909,780.154,774.959,744.195,637.556,644.025,659.502,892.822,659.467,951.742,621.043,444.903,1102.906,764.706,779.261,718.324,706.383,974.593,349.881,263.871,528.473,73.57,691.249,667.04,545.16,501.418,578.249,472.874,32.475,1075.467,478.654,470.328,1312.145,461.098,180.692,443.96,504.209,569.716
1644.7,342.5,-5.073,250.724,647.102,861.783,210.301,449.473,445.226,365.723,344.592,284.769,521.481,577.188,686.251,547.362,828.355,568.816,841.36,292.055,786.784,271.299,477.082,612.701,822.448,989.085,564.1,940.382,1117.069,873.641,460.153,452.113,660.541,861.457,1264.138,1295.109,838.767,866.197,553.131,88.689,286.53,427.383,430.521,492.986,945.316,886.136,518.168,684.044,838.676,632.688,26.87,897.529,959.144,752.874,646.105,507.587,779.808,125.637,809.377,326.873,765.882,402.842,1057.404,677.989,1090.475,917.18,17.442,541.486,827.616,504.84,633.145,633.088,758.465,1051.671,444.903,1535.877,855.186,1065.282,902.285,989.52,529.734,258.735,571.721,528.473,155.968,814.792,476.038,589.362,409.983,389.433,449.23,289.326,963.193,809.575,-35.496,1191.251,591.151,396.93,361.087,438.959,397.614
1653.95,255.0,-81.172,478.422,613.719,642.467,80.486,143.727,44.523,218.381,535.442,215.573,782.221,582.532,627.276,297.829,847.182,719.782,1154.174,164.957,524.523,450.356,311.73,330.75,898.45,1135.818,463.27,509.714,1095.272,171.998,276.639,342.51,189.118,987.658,1321.723,938.405,725.644,924.128,622.272,507.189,589.751,449.73,310.31,487.384,412.349,677.964,740.642,616.484,787.848,641.161,68.898,584.24,1009.922,534.936,456.241,142.581,626.123,516.824,972.396,544.788,688.142,330.906,1066.048,1252.116,620.643,809.788,598.845,320.234,687.738,548.612,796.538,981.873,1033.738,943.282,137.569,1287.211,828.918,1225.804,1013.245,831.898,357.058,270.496,747.636,672.335,859.297,567.707,473.099,833.948,799.319,831.971,913.238,50.189,847.964,310.239,644.852,633.958,579.328,44.432,-17.758,234.309,243.316
1663.19,295.0,246.052,409.345,356.933,1008.854,553.015,373.69,542.128,128.924,233.262,61.212,420.377,219.118,493.243,491.016,922.487,921.968,798.214,-13.521,159.52,393.383,552.982,759.099,871.306,491.825,899.29,1101.201,945.421,898.213,334.158,227.426,512.536,1039.784,759.58,932.917,1095.364,926.886,409.317,496.103,531.332,175.981,198.487,84.032,493.696,950.838,475.926,633.374,855.619,550.777,212.175,948.332,942.218,1078.364,620.601,410.632,728.579,396.898,569.138,278.129,518.266,480.533,757.759,914.564,991.868,824.301,845.941,200.874,769.334,373.523,706.088,571.538,1282.655,1124.908,526.859,1532.951,887.292,1269.583,601.523,525.409,380.472,305.778,360.624,331.764,338.422,541.233,614.147,386.032,362.791,929.329,694.533,289.326,1099.104,552.52,848.957,1273.812,319.222,248.822,266.376,201.684,433.222
1672.43,275.0,258.735,409.345,559.794,766.316,462.144,329.265,235.708,323.625,437.366,290.092,494.875,400.825,246.621,541.996,309.288,541.858,768.55,316.393,189.261,320.132,509.611,599.146,1066.739,714.641,239.811,744.128,980.841,586.978,260.205,52.061,375.495,1017.836,998.148,669.505,582.171,1233.09,370.598,454.53,406.149,332.409,164.94,198.875,622.731,883.322,402.707,678.414,844.324,525.357,356.454,445.942,922.47,642.49,410.9,484.774,498.052,633.895,151.579,312.536,440.526,474.778,919.106,738.575,791.755,696.592,549.425,794.762,897.556,732.456,568.956,524.643,893.173,705.997,567.837,1138.012,551.639,928.109,324.122,432.003,193.163,238.154,252.144,355.251,258.966,785.377,596.516,477.383,265.457,652.005,434.453,227.327,862.737,274.783,488.076,934.719,517.257,346.573,408.443,415.231,501.469
1681.66,290.0,78.635,276.308,490.462,657.948,262.228,-2.613,277.612,307.838,363.146,337.997,295.328,277.905,150.117,270.998,828.355,560.729,706.527,164.957,383.929,214.326,327.994,954.295,1036.881,698.338,618.602,828.626,1056.008,68.253,-46.563,446.633,252.157,1100.141,891.203,702.432,841.526,924.128,730.133,490.56,403.367,572.637,489.228,184.87,530.162,722.974,259.084,520.774,432.045,782.386,195.201,341.513,914.007,752.874,419.402,345.045,392.75,454.006,737.877,306.802,515.387,912.149,973.849,646.253,1154.28,557.274,779.079,462.883,775.162,472.74,440.576,876.358,565.188,518.512,199.036,1070.726,776.381,1167.432,621.963,493.301,242.916,370.462,524.811,566.641,403.163,576.531,440.775,571.681,377.538,472.04,277.813,250.946,836.146,496.382,331.3,961.257,534.992,379.157,514.993,29.659,412.451
