wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
266.76,367.5,558.055,550.058,233.676,363.807,142.797,-81.01,164.996,192.07,355.194,-444.452,412.396,72.148,171.563,1137.655,804.15,231.84,453.04,110.873,375.818,507.328,786.102,227.73,81.43,554.322,408.768,962.188,209.791,595.168,832.657,-484.994,446.756,496.572,340.028,203.047,535.266,1045.506,954.151,166.291,33.382,22.347,648.576,154.058,518.942,562.626,191.497,720.639,480.051,223.135,492.247,496.746,620.622,1151.953,382.562,450.555,330.137,59.963,185.899,-539.053,120.929,543.837,633.866,210.609,1084.675,119.001,741.288,457.061,5.828,621.566,423.069,741.534,773.107,747.009,155.131,506.108,936.91,271.428,160.601,601.301,330.718,870.292,501.356,-70.463,1012.322,638.302,502.484,742.597,-333.296,1100.444,-354.655,404.466,697.281,150.687,65.077,498.32,209.859,112.562,432.121,664.37,1166.138
266.82,415.0,2.537,99.778,323.551,596.023,88.275,386.756,256.66,192.07,196.152,-85.165,-175.601,-66.804,198.369,351.492,462.588,415.155,471.917,48.676,262.261,195.335,300.887,390.394,852.306,605.951,267.062,403.41,702.936,180.189,202.686,257.567,106.893,713.308,562.144,554.263,529.748,612.407,495.052,216.179,125.183,114.527,215.26,151.257,403.933,526.055,253.452,304.019,375.569,355.887,-124.476,457.232,459.825,305.678,150.191,185.355,685.889,282.683,391.818,332.607,403.096,212.931,239.141,418.334,237.816,354.101,270.352,195.051,588.657,96.299,341.373,509.988,342.627,260.721,-26.343,684.562,510.777,248.079,303.682,496.22,269.257,479.249,296.122,-117.438,273.68,600.063,525.992,745.543,235.961,197.667,192.105,298.183,493.415,372.286,354.964,719.468,375.381,364.346,298.933,797.837,537.076
266.88,172.5,197.856,276.308,213.133,859.203,181.742,-44.425,246.184,157.866,384.352,-10.646,255.419,296.61,412.823,276.364,492.172,487.942,639.11,259.605,148.705,347.262,387.629,249.418,591.728,217.381,335.19,384.33,626.648,412.25,145.167,93.163,49.335,773.665,529.238,400.606,231.765,833.094,713.539,393.557,114.056,293.302,276.763,333.326,274.899,523.242,197.129,154.825,742.666,316.344,302.703,242.728,417.51,568.901,280.546,216.723,71.15,394.043,494.778,172.038,420.371,466.146,645.391,256.77,261.018,359.906,386.633,430.86,352.611,291.815,320.949,612.572,585.687,228.497,497.589,824.985,242.254,455.299,-96.361,630.491,406.812,520.411,738.84,334.7,155.968,220.611,246.834,607.043,306.75,218.319,206.882,413.322,449.096,227.508,485.118,457.039,334.0,539.114,361.087,382.606,729.949
266.94,392.5,-220.685,-30.701,205.429,100.627,298.576,271.775,-151.901,-144.71,368.448,542.924,226.152,216.445,123.311,211.969,960.139,355.847,577.087,-481.351,359.595,341.836,528.586,525.947,754.589,353.245,-65.403,144.464,307.875,349.457,304.029,-76.722,-71.262,507.546,844.587,718.895,198.655,353.1,69.141,121.947,91.801,92.181,327.084,137.252,179.526,447.287,239.371,247.72,443.341,169.47,48.093,90.317,513.424,444.365,-5.668,504.736,256.141,217.009,846.557,539.053,489.474,307.886,357.27,181.759,530.737,272.832,383.726,163.028,32.056,706.192,533.943,899.806,726.252,597.607,181.474,535.363,361.922,341.474,508.083,37.946,301.451,670.36,208.165,387.547,247.195,711.84,396.698,262.266,197.618,330.428,-124.129,-215.518,771.145,570.248,461.454,459.988,360.602,521.341,500.195,613.949,845.672
267.0,287.5,-12.683,286.542,354.365,523.778,59.715,57.491,261.898,273.634,132.535,-63.873,186.243,136.28,211.773,440.036,551.34,617.341,339.78,127.098,221.705,390.67,406.604,246.707,480.44,426.611,272.512,310.735,506.768,305.774,-13.695,93.163,164.45,576.134,504.558,356.704,355.924,336.548,287.628,543.219,225.329,324.029,64.299,193.273,412.349,396.651,123.91,185.79,417.926,573.373,316.848,606.82,516.245,469.838,345.723,259.497,552.127,368.344,566.278,217.915,181.393,451.759,570.48,536.621,539.437,168.343,636.636,442.505,577.0,288.897,393.892,627.226,295.772,348.604,430.268,786.954,312.303,335.637,227.761,271.461,345.351,479.249,419.262,275.98,356.078,523.584,326.174,551.054,442.428,250.771,88.664,239.137,345.686,274.783,286.93,701.776,180.301,494.682,337.409,596.153,821.934
267.06,165.0,30.439,237.932,344.094,425.731,98.66,49.651,288.087,339.412,193.501,77.18,244.777,64.132,356.529,297.829,672.366,487.942,328.994,167.661,270.373,222.465,322.573,487.992,496.726,470.087,149.882,248.043,550.361,472.312,188.991,123.303,219.267,266.119,677.315,397.862,209.692,441.375,293.159,338.126,191.947,240.228,329.879,294.111,426.374,503.55,245.003,498.254,768.081,463.218,-11.316,471.344,640.369,404.74,405.233,193.91,293.139,234.141,497.638,258.057,498.111,353.925,671.322,369.288,522.036,464.395,517.448,366.813,343.869,350.178,376.386,389.818,389.482,439.417,254.648,617.276,513.695,729.645,178.121,259.786,673.142,552.753,686.066,126.246,297.223,367.686,238.019,615.884,85.536,67.856,56.154,312.944,469.778,419.561,210.021,689.982,419.717,376.195,594.906,572.426,866.443
267.12,277.5,-27.903,191.881,398.019,314.783,267.42,39.198,280.231,71.04,26.507,130.408,228.813,323.332,380.655,394.423,279.704,452.896,240.003,100.056,346.077,366.253,132.824,347.017,545.584,554.322,288.863,354.347,776.499,171.998,0.0,232.907,274.084,384.089,584.081,411.581,366.961,609.649,248.909,166.291,122.401,189.948,324.288,2.801,499.306,413.53,177.416,250.535,440.517,418.026,132.963,276.597,561.381,489.651,255.042,359.303,392.75,168.468,397.538,263.792,115.17,422.984,584.886,300.046,446.631,243.807,502.913,264.921,405.066,361.851,239.253,553.952,573.973,345.675,269.283,748.923,589.582,318.125,446.762,175.136,316.084,582.155,647.951,126.246,270.737,555.941,484.853,503.905,209.416,253.722,274.858,292.278,440.232,339.785,375.671,692.93,443.363,234.011,446.919,474.55,1002.938
267.18,407.5,200.393,143.271,441.673,387.028,124.623,67.944,235.708,223.643,227.961,404.532,207.528,179.035,203.731,370.274,427.625,533.771,426.074,319.098,127.075,271.299,211.434,471.726,496.726,464.653,370.616,556.052,833.715,166.538,202.686,41.101,241.194,584.364,430.52,471.946,560.098,405.513,550.365,279.924,300.439,254.195,178.918,235.289,297.34,371.333,478.742,182.975,400.983,446.271,169.74,434.652,646.011,62.268,331.554,233.832,617.585,199.877,680.677,341.209,279.288,425.862,443.707,323.127,345.124,554.371,203.491,331.878,335.126,443.559,233.418,756.189,497.834,336.886,-23.416,786.954,175.123,323.962,239.441,283.137,383.398,496.89,568.789,378.739,273.68,158.84,473.099,689.554,259.558,112.11,357.611,132.854,534.779,292.511,192.272,563.19,487.7,228.087,529.792,575.392,783.36
267.24,205.0,-164.88,0.0,338.958,363.807,384.254,162.019,316.896,268.372,-92.775,412.516,0.0,579.86,512.007,448.086,352.32,455.592,380.23,83.831,-135.186,507.328,341.548,357.861,282.292,124.994,95.379,534.246,444.103,363.107,224.598,30.141,479.646,504.803,298.896,208.534,339.37,711.716,11.063,429.586,147.438,223.468,304.719,389.347,252.458,568.252,214.026,458.844,720.076,197.715,175.398,412.073,389.299,150.009,767.958,114.065,472.438,108.505,214.499,315.404,244.737,446.004,599.292,383.713,524.936,420.858,148.258,427.949,273.929,312.242,533.943,504.126,295.772,392.546,406.852,254.517,420.296,633.332,169.361,29.189,746.31,294.018,738.84,-135.054,-217.767,729.489,102.848,630.618,-11.798,339.279,251.214,312.944,322.049,168.415,168.608,746.006,203.947,198.465,600.825,480.482,685.44
267.3,267.5,38.049,263.516,331.254,448.953,308.961,143.727,13.095,265.741,95.425,141.054,119.728,184.379,193.008,485.65,459.899,479.854,277.757,132.507,162.224,393.383,214.145,181.641,361.008,396.721,283.412,378.879,583.055,300.314,82.17,175.365,139.783,576.134,548.433,589.933,460.77,482.753,378.895,85.917,261.493,343.582,318.697,117.644,415.154,320.697,168.968,289.944,485.698,361.536,215.004,462.877,629.085,382.097,246.54,290.865,404.134,248.418,403.258,197.844,273.529,492.043,449.469,429.874,281.319,388.931,389.54,439.593,259.359,358.933,493.095,331.199,459.764,415.981,231.232,725.519,280.198,493.24,172.281,376.543,456.566,561.574,507.219,193.773,282.509,455.93,429.021,624.724,141.577,67.856,32.51,17.714,245.23,130.005,251.433,701.776,475.877,506.53,479.476,631.745,694.341
267.36,177.5,-86.245,529.591,251.651,565.061,197.32,0.0,259.279,418.345,116.631,69.196,332.577,414.186,222.495,539.313,365.767,520.292,202.25,321.802,565.079,301.141,252.095,279.24,732.874,472.804,49.052,782.289,621.199,439.551,90.387,90.423,95.929,537.725,356.481,504.873,317.297,562.752,135.517,41.573,22.255,622.918,355.04,14.005,325.391,545.747,129.542,219.57,367.097,358.711,418.693,355.625,409.047,492.481,371.227,230.981,523.666,265.551,351.779,200.711,287.926,97.833,458.113,530.851,606.142,743.032,270.352,291.121,256.445,341.424,376.386,240.339,342.627,609.325,26.343,848.389,513.695,531.182,125.561,216.001,333.644,673.3,507.219,352.315,217.767,438.281,461.345,686.607,185.82,227.169,233.481,380.847,286.594,138.869,298.762,796.133,641.399,373.233,748.812,857.156,851.607
267.42,225.0,175.026,314.684,277.329,214.156,373.869,143.727,188.566,63.146,151.09,90.487,21.285,216.445,155.479,354.176,433.004,444.809,698.437,173.07,329.854,455.782,314.441,444.615,523.869,451.066,98.104,264.397,525.84,349.457,325.941,101.383,279.565,507.546,378.419,653.042,477.325,513.098,680.351,363.07,203.075,94.974,296.332,140.053,131.839,244.742,81.668,363.134,352.978,321.993,164.082,460.054,595.233,534.936,314.551,85.548,301.677,339.791,205.919,415.759,426.13,382.7,668.441,426.989,205.914,359.906,247.096,58.224,582.828,475.659,122.544,509.988,509.548,295.874,114.153,438.822,618.769,399.846,367.922,507.895,263.403,793.847,472.037,249.557,182.453,464.755,261.527,551.054,53.091,129.811,236.437,91.521,490.46,209.78,150.86,802.03,452.231,127.373,556.43,551.664,649.832
267.48,217.5,50.732,74.194,611.152,273.5,220.687,214.284,96.902,84.195,82.172,175.652,290.007,205.757,58.975,343.443,626.645,328.889,458.434,129.802,278.484,336.41,24.396,116.576,754.589,383.135,422.394,313.461,468.624,215.68,68.475,202.766,402.903,378.602,301.638,257.924,551.821,526.891,522.709,335.355,247.584,175.981,408.156,291.31,300.145,303.818,385.81,-2.815,513.936,214.662,209.346,194.747,598.054,430.213,297.548,541.807,298.831,325.514,368.939,197.844,371.424,187.034,700.134,372.173,472.733,574.689,642.45,363.902,387.581,110.89,297.607,451.369,562.26,421.84,210.743,579.245,385.272,291.858,277.401,213.083,348.278,341.06,510.151,346.443,244.252,538.292,434.898,447.915,32.445,177.015,289.635,292.278,635.235,632.296,349.048,574.985,656.178,293.254,568.268,720.723,899.083
267.54,195.0,5.073,204.673,616.287,696.651,119.43,232.576,335.229,184.177,302.18,143.715,172.94,253.856,281.47,415.888,419.557,291.148,595.964,216.337,132.483,466.634,428.29,620.834,537.441,510.846,275.237,408.862,801.02,199.299,-73.953,293.188,274.084,485.598,512.785,518.592,220.728,714.475,265.503,338.126,375.549,156.428,254.399,159.66,266.484,233.49,180.232,239.275,516.76,627.039,223.491,146.766,341.342,121.705,147.357,236.684,321.599,125.637,426.138,166.304,377.183,307.886,654.035,363.517,420.529,240.905,319.771,384.28,317.642,356.014,280.101,457.23,260.631,342.745,321.969,745.997,291.872,574.96,277.401,137.19,0.0,399.864,592.245,223.133,267.795,394.159,279.158,509.798,233.012,351.08,233.481,165.329,387.05,390.014,360.88,631.009,369.469,423.59,293.013,281.764,643.898
267.6,127.5,228.295,649.836,133.529,415.41,244.053,44.425,144.044,13.155,18.555,47.905,-2.661,387.464,487.881,440.036,532.514,97.049,423.377,45.972,292.002,401.522,352.39,200.619,504.869,690.186,174.408,697.791,866.409,354.917,19.173,147.964,649.578,208.506,877.493,10.975,667.703,438.616,395.489,365.841,545.241,516.77,251.603,-165.262,510.527,638.58,90.116,177.345,561.941,474.516,70.725,798.744,335.7,263.223,184.197,-59.884,247.603,359.778,574.858,263.792,354.148,569.734,365.914,579.897,524.936,536.956,252.91,148.472,678.995,353.096,472.671,562.745,465.621,418.911,345.385,514.884,248.092,627.495,96.361,621.734,339.498,485.129,266.803,-223.133,464.962,473.579,696.425,380.139,233.012,610.702,564.493,-150.567,65.001,153.642,165.65,436.399,-534.992,278.444,71.034,640.643,563.781
267.66,227.5,-32.976,17.909,297.872,448.953,-114.238,603.653,303.801,28.942,273.022,39.921,-143.673,288.594,123.311,206.602,182.884,455.592,328.994,356.957,270.373,-86.816,365.944,436.482,412.581,415.742,231.635,354.347,460.45,212.95,-172.557,21.921,260.379,718.795,359.224,510.361,372.479,797.233,489.521,144.119,358.858,337.996,181.713,92.435,378.687,520.429,405.523,149.195,381.217,497.112,347.967,310.466,578.307,515.124,243.706,-34.219,640.353,157.046,557.698,579.196,213.065,204.298,334.22,450.069,324.822,423.76,531.983,177.584,577.0,64.199,496.012,829.463,442.194,647.408,172.693,564.618,502.021,618.739,292.002,204.326,433.152,884.993,436.854,240.749,-141.254,526.526,461.345,406.66,58.99,112.11,-106.397,236.184,596.825,635.25,-76.909,799.081,673.912,500.606,408.443,495.312,821.934
267.72,332.5,-45.659,383.761,315.847,301.882,-25.963,381.53,458.321,-73.671,153.741,-103.794,428.359,10.689,530.772,118.059,290.462,80.874,560.907,202.816,73.001,151.927,292.755,295.506,651.444,388.569,441.469,57.241,626.648,458.662,358.809,276.748,76.743,392.32,468.91,299.082,411.106,529.649,555.896,119.176,61.201,136.874,27.956,128.849,476.866,452.914,53.506,410.989,629.713,658.108,345.138,316.111,569.844,101.893,147.357,191.058,443.978,271.261,428.998,344.077,400.217,422.984,751.996,256.77,229.116,391.833,497.099,497.818,463.349,446.477,568.956,419.128,210.847,207.991,231.232,775.252,227.66,431.95,429.242,-151.785,441.932,540.992,304.918,82.207,270.737,338.271,631.778,574.628,197.618,339.279,245.303,292.278,221.593,502.291,301.72,560.242,331.045,509.493,426.201,344.049,691.374
267.78,177.5,195.319,196.997,462.216,727.613,270.017,175.086,453.083,176.284,278.324,66.535,290.007,205.757,203.731,276.364,301.22,404.372,515.064,362.365,351.484,160.066,227.698,387.683,461.439,453.784,234.36,580.584,708.385,136.506,16.434,156.184,279.565,803.844,405.84,565.238,278.669,571.028,641.632,396.328,406.149,262.575,209.669,310.917,157.085,289.752,140.806,264.61,615.594,372.834,56.58,358.447,603.696,285.866,204.033,196.761,503.744,162.757,337.479,321.138,132.446,284.867,815.383,360.632,304.521,307.662,441.866,241.631,553.687,478.577,303.443,398.611,269.416,559.524,286.845,541.214,668.388,464.054,102.201,350.273,468.273,717.403,466.173,293.596,-32.371,529.467,420.206,524.532,327.397,191.766,505.384,100.378,457.96,200.916,313.552,772.544,357.646,530.228,263.416,483.448,421.352
267.84,320.0,213.076,281.425,485.326,503.137,246.65,316.199,361.419,384.14,214.707,26.614,109.085,90.854,321.68,289.78,562.098,312.714,493.49,67.605,194.668,255.021,479.793,338.883,599.871,271.727,-76.303,506.989,607.576,374.028,-5.478,276.748,98.67,650.208,468.91,576.214,411.106,457.926,472.927,-74.831,406.149,287.715,92.254,137.252,670.417,565.439,59.139,160.455,547.822,288.099,384.745,429.967,784.241,300.017,289.047,193.91,310.215,91.372,446.158,154.834,210.186,273.357,440.825,542.391,298.721,603.713,389.54,229.986,396.323,490.249,332.62,334.13,281.13,424.77,190.255,547.065,361.922,449.461,440.922,446.598,506.32,455.727,451.513,273.044,211.881,323.563,185.126,409.607,168.123,250.771,384.21,64.951,487.506,434.334,183.398,542.55,821.7,411.741,594.906,335.151,905.018
267.9,97.5,355.126,199.556,218.268,761.155,-197.32,44.425,285.468,-47.36,-129.884,93.149,223.492,93.526,123.311,681.52,215.157,78.179,547.424,289.351,116.26,51.547,585.51,439.193,347.437,529.867,455.095,354.347,683.864,0.0,142.428,-257.567,82.225,411.524,682.799,792.98,427.661,394.478,132.751,338.126,47.291,567.051,44.729,577.018,131.839,551.373,-107.013,287.13,262.616,485.814,-22.632,533.753,555.739,851.936,376.895,233.832,350.06,376.911,486.198,255.19,8.638,566.856,319.814,242.345,730.85,519.542,500.006,-96.07,308.899,554.449,341.373,542.228,427.552,222.638,351.239,526.586,224.742,350.23,35.04,414.489,403.885,396.924,618.632,537.281,385.506,261.792,508.361,-97.245,-70.788,5.901,-481.74,239.137,957.284,79.776,449.622,412.81,-115.274,447.287,358.128,281.764,694.341
267.96,172.5,83.708,232.815,308.144,464.434,101.256,232.576,311.658,-89.457,206.755,5.323,242.116,430.219,193.008,179.771,484.104,377.414,515.064,148.732,313.632,379.818,479.793,463.592,504.869,557.04,419.668,234.414,711.109,232.061,27.39,98.643,323.419,241.427,597.792,584.445,532.507,700.682,699.71,171.835,72.328,357.549,111.824,106.44,316.975,405.091,357.648,244.905,417.926,545.128,339.48,645.721,671.401,314.169,280.546,393.523,293.139,245.563,348.919,387.086,305.201,281.989,728.946,473.15,377.026,327.979,438.959,296.944,460.435,417.296,411.399,562.745,612.043,407.193,412.706,699.19,154.692,563.286,236.521,204.326,234.136,590.975,688.998,375.803,55.913,585.356,517.177,359.511,274.305,351.08,331.012,115.14,431.369,292.511,349.048,551.396,419.717,382.119,441.0,605.051,854.574
268.02,397.5,32.976,209.79,485.326,536.679,90.871,182.925,123.092,155.235,286.276,114.44,151.655,253.856,182.285,472.234,586.303,450.201,134.833,313.689,319.04,404.235,149.088,447.326,597.157,326.072,188.033,417.039,610.301,177.458,95.865,128.784,290.529,581.621,422.293,449.995,328.333,791.716,519.943,363.07,347.73,329.616,181.713,159.66,356.247,362.894,205.577,171.715,398.16,364.36,130.134,741.788,530.35,175.482,320.219,233.832,441.132,319.803,374.658,100.356,328.235,319.396,809.62,470.265,600.341,365.711,293.608,189.229,469.177,256.797,318.032,392.749,366.054,568.313,342.458,634.829,385.272,563.286,292.002,236.434,292.67,473.368,366.488,184.966,188.339,435.34,246.834,427.288,271.356,244.871,363.522,135.806,366.368,313.193,283.972,613.317,546.815,453.211,405.483,530.903,851.607
268.08,342.5,200.393,281.425,636.83,637.306,454.355,109.755,471.416,89.457,127.234,194.282,103.764,478.318,361.89,93.91,309.288,447.505,455.737,29.746,118.964,238.743,298.177,523.236,621.586,483.674,316.114,397.959,613.025,210.22,62.997,-90.423,38.372,381.346,575.855,449.995,849.804,215.17,644.397,202.321,303.221,117.321,324.288,408.955,316.975,545.747,236.555,334.984,460.284,386.956,178.227,797.877,761.673,336.812,274.878,256.645,404.134,428.307,523.378,137.631,285.046,224.441,590.648,187.529,548.138,359.906,258.724,372.635,381.753,125.48,554.367,339.992,453.908,486.288,418.56,839.613,280.198,662.518,259.881,464.111,357.058,608.616,609.836,314.148,173.625,550.058,376.128,450.862,153.375,368.781,257.125,292.278,505.233,254.1,357.922,642.804,304.443,654.639,665.94,438.959,765.556
268.14,72.5,208.002,122.804,380.044,461.854,288.191,232.576,214.756,207.857,98.076,306.06,255.419,157.658,410.142,372.958,502.93,477.159,760.46,232.563,213.594,347.262,219.566,132.842,781.733,350.527,193.484,790.466,591.229,125.586,-68.475,241.127,249.416,562.416,326.318,749.078,366.961,579.304,777.149,205.093,397.804,399.45,232.034,-28.011,322.586,329.136,391.442,461.659,567.589,415.201,237.636,789.904,598.054,549.088,416.568,282.31,466.746,605.341,646.357,137.631,397.337,287.744,446.588,424.104,725.05,461.492,188.956,343.523,294.328,157.58,274.266,196.375,491.977,705.997,480.027,985.887,373.597,621.658,344.562,37.946,242.916,596.856,363.556,149.734,350.193,270.617,352.62,450.862,468.973,153.413,192.105,-106.283,676.599,-44.32,266.223,468.834,393.115,506.53,216.06,702.927,798.196
268.2,207.5,139.514,204.673,315.847,657.948,-98.66,141.114,329.991,349.936,164.344,202.266,332.577,510.384,380.655,209.286,408.799,687.432,64.72,135.211,173.038,401.522,173.485,347.017,608.014,657.579,452.37,520.617,656.618,338.536,32.868,52.061,526.241,724.282,386.645,362.191,521.47,662.062,583.553,-8.315,356.076,13.967,131.393,546.206,356.247,756.732,394.258,-8.445,745.49,499.936,260.268,693.793,620.622,450.026,444.906,670.129,335.83,448.295,817.957,217.915,647.833,77.691,512.856,424.104,63.804,899.765,441.866,232.897,393.409,469.822,469.753,791.36,325.056,404.264,117.08,933.228,148.855,431.95,154.761,537.085,239.99,311.659,715.385,226.069,300.165,508.877,458.406,527.479,409.983,300.926,313.279,121.044,815.464,366.377,239.601,707.674,449.275,545.039,355.168,696.995,807.098
268.26,60.0,279.028,232.815,403.155,441.212,197.32,261.322,476.654,265.741,127.234,-21.291,202.207,307.299,184.966,356.859,537.893,439.417,393.714,89.239,208.187,358.114,233.12,520.525,673.159,437.48,215.284,340.718,762.876,262.092,227.337,43.841,175.414,526.751,425.035,471.946,347.647,571.028,453.567,243.894,425.622,402.243,173.326,95.236,367.467,399.464,250.636,242.09,590.18,392.605,282.9,485.456,758.852,308.508,351.391,282.31,418.364,222.72,554.838,355.546,74.861,279.112,656.916,574.127,632.244,534.054,450.587,378.458,457.52,420.214,458.082,366.371,691.111,319.31,199.036,728.444,429.052,534.1,332.882,443.679,474.126,482.189,548.266,264.237,223.653,547.116,440.775,574.628,306.75,342.229,283.724,138.758,419.55,339.785,316.51,586.779,396.071,450.249,396.604,560.562,1281.861
268.32,230.0,251.125,120.245,539.251,415.41,207.705,216.897,227.851,357.829,29.158,-37.259,282.025,296.61,308.277,442.72,669.677,684.736,412.59,127.098,410.966,398.809,474.372,403.949,684.016,461.935,318.839,318.912,776.499,365.837,109.56,309.629,84.966,499.316,754.095,551.519,538.025,744.819,578.022,401.871,381.112,254.195,159.349,406.153,420.764,475.419,188.681,453.214,352.978,443.446,-33.948,276.597,567.023,189.634,320.219,265.2,623.277,442.584,629.197,120.427,282.167,368.313,582.005,346.207,394.427,635.64,375.005,442.505,635.283,458.15,414.316,331.199,421.695,369.11,266.356,772.327,449.484,443.624,350.402,286.056,359.985,255.795,395.807,155.606,341.364,408.867,478.976,609.99,-5.899,259.622,452.186,256.85,546.597,425.47,452.58,580.882,750.762,189.579,470.597,563.528,804.13
268.38,300.0,164.88,330.035,390.315,407.67,485.511,266.548,379.752,194.701,294.228,322.028,18.624,379.448,318.999,517.848,575.546,291.148,695.74,256.901,156.816,434.078,360.523,463.592,564.585,176.622,24.526,575.132,517.666,363.107,21.912,57.542,339.864,628.26,540.206,694.2,571.134,573.787,439.739,404.643,239.238,374.309,201.282,-53.22,283.314,371.333,199.945,242.09,669.247,429.324,339.48,437.475,643.19,418.892,158.692,211.019,415.518,376.911,534.818,2.867,357.028,319.396,665.56,533.736,513.335,653.055,369.191,262.009,407.98,402.705,676.911,885.151,500.763,316.38,339.531,822.06,37.943,738.401,259.881,192.65,509.247,711.523,322.51,331.764,126.54,297.09,508.361,200.383,563.358,-61.955,-14.777,268.66,381.141,76.821,70.993,855.106,644.355,426.552,538.671,610.983,827.869
268.44,380.0,-139.514,253.282,269.626,717.292,194.724,-7.84,293.325,107.875,166.994,175.652,194.225,470.301,206.411,220.018,529.825,431.33,480.007,294.76,316.336,352.688,490.636,227.73,624.3,527.15,302.488,482.457,787.397,357.647,35.607,153.444,353.568,647.465,474.394,606.396,446.975,689.648,436.973,202.321,155.783,502.804,61.503,95.236,345.026,360.081,104.197,95.71,590.18,406.728,-42.435,335.868,640.369,520.785,300.382,270.903,429.748,396.898,417.558,280.996,437.647,184.156,743.352,326.012,432.13,290.247,293.608,151.383,413.808,402.705,455.164,483.609,380.697,263.65,377.582,628.978,548.72,548.693,230.681,338.597,371.691,326.36,345.965,126.246,97.112,497.111,287.973,436.128,362.791,489.742,212.793,277.517,531.824,307.284,257.349,574.985,401.983,231.049,503.154,510.141,759.621
268.5,117.5,180.1,179.089,318.415,699.231,132.412,26.132,248.803,47.36,116.631,79.842,111.746,96.198,131.353,346.126,408.799,450.201,542.03,297.464,394.744,450.356,268.359,390.394,551.013,497.26,95.379,316.186,751.978,223.871,21.912,246.607,57.558,375.859,619.729,430.788,532.507,413.789,597.381,412.957,319.912,363.136,587.074,0.0,373.077,469.793,149.255,264.61,400.983,401.079,118.818,389.494,552.918,407.571,212.535,156.839,338.676,339.791,437.578,318.271,57.585,552.469,579.123,582.782,574.24,571.786,505.82,247.453,574.086,332.669,0.0,457.23,351.412,521.442,178.547,681.637,507.858,472.81,341.642,189.731,371.691,529.232,741.772,182.03,158.911,603.005,261.527,415.5,356.892,262.572,109.352,177.138,490.46,437.289,32.538,521.909,434.496,610.206,606.745,519.039,1127.563
268.56,345.0,0.0,194.439,359.501,709.552,228.476,138.5,301.182,231.537,206.755,98.471,146.334,200.412,152.798,423.937,562.098,579.599,447.647,267.718,197.372,290.289,466.24,325.328,643.301,315.203,286.138,616.018,689.313,382.218,314.985,235.647,208.304,414.268,734.9,526.824,452.493,477.236,467.396,279.924,459.004,483.25,402.565,271.703,305.755,334.762,205.577,247.72,561.941,333.291,268.755,228.616,490.856,534.936,300.382,136.877,355.752,408.32,406.118,369.882,247.616,198.544,795.214,392.368,553.938,339.589,441.866,360.991,577.0,402.705,507.683,410.335,573.973,527.3,219.524,778.178,653.794,639.169,294.922,361.948,295.597,385.163,463.241,299.468,370.792,600.063,332.051,627.671,235.961,395.334,206.882,188.947,522.961,327.966,201.146,719.468,523.169,556.887,372.926,533.869,762.589
268.62,357.5,164.88,127.92,457.08,190.934,368.677,-67.944,424.274,-257.848,145.789,266.139,425.699,700.107,396.739,440.036,640.093,326.193,628.324,154.14,221.705,127.51,506.9,368.705,849.591,407.59,297.038,411.587,803.744,275.743,202.686,361.69,57.558,422.498,726.674,760.053,615.28,540.684,760.555,318.725,50.073,502.804,656.963,168.064,140.255,357.267,199.945,211.125,835.853,765.439,226.32,414.895,908.365,665.133,294.715,-34.219,543.588,-77.095,629.197,312.536,449.164,402.842,942.156,802.046,414.729,383.126,69.768,256.187,649.854,288.897,522.272,146.548,872.674,114.248,90.737,658.233,140.099,84.639,-26.28,367.786,283.89,129.368,674.338,258.365,179.511,335.329,240.957,630.618,701.985,277.324,351.7,242.089,945.465,233.418,502.866,1173.559,1330.09,236.973,361.087,670.302,694.341
268.68,85.0,309.467,327.476,156.64,554.74,103.853,-135.887,319.515,7.893,201.453,151.699,207.528,243.167,190.327,601.025,602.44,272.277,253.487,124.394,416.374,610.422,325.283,387.683,814.305,635.84,351.54,558.778,517.666,303.044,2.739,175.365,276.824,707.821,638.924,694.2,449.734,474.478,710.773,340.898,381.112,472.077,55.912,81.231,305.755,421.969,183.048,264.61,593.004,466.042,59.409,285.064,527.529,370.776,243.706,333.639,552.127,302.671,451.878,68.815,215.944,230.195,772.165,614.518,493.034,342.491,360.47,212.519,416.722,280.142,516.437,451.369,761.393,342.745,365.874,608.5,487.427,487.403,230.681,455.355,523.88,623.317,483.764,405.163,288.394,473.579,202.757,724.916,153.375,356.98,212.793,11.809,150.684,387.06,195.23,796.133,798.054,213.276,287.094,575.392,652.8
