wavelength,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
341.82,2700.0,41.646,1025.922,647.102,5444.197,732.16,1144.589,117.854,807.747,1370.414,2565.581,5177.56,1779.662,1426.115,6689.089,7734.902,5380.84,6798.3,1568.446,1654.68,694.524,4540.415,8474.795,5868.423,1665.685,833.887,1193.876,1593.866,2145.882,1635.185,2942.843,2206.373,-101.694,1299.786,4030.751,3400.363,3004.105,10423.75,4087.999,1418.74,1029.035,4453.372,2257.653,3455.874,2942.533,3652.52,5286.561,827.381,2753.885,1838.852,1371.695,2333.461,2615.245,3681.099,3550.26,4300.325,9656.906,6071.755,1270.216,1445.387,1479.006,5465.657,4509.347,4295.196,2342.291,781.986,2454.154,801.389,1356.94,1245.867,4622.131,2319.702,3913.741,2385.499,2287.725,2583.071,1824.113,3036.816,1856.445,690.702,-1784.76,2741.331,1423.941,1224.204,22067.028,1874.765,11029.916,669.541,1610.837,573.359,534.367,4068.456,5392.241,2748.016,7866.972,3266.11,707.958,1379.235,-418.197,415.418
341.86,3060.0,41.646,156.063,1057.96,5617.069,651.675,462.539,937.594,273.634,1033.775,2246.214,5395.731,2578.64,729.141,6648.842,7976.954,6394.465,6482.79,524.618,1451.9,637.552,3838.345,8989.897,5564.416,2187.4,981.043,569.681,1125.242,2085.819,1284.593,3014.085,2061.109,-1319.07,2371.972,4140.506,3116.647,3671.684,10487.36,3891.221,745.534,1029.035,5040.446,2859.881,3360.501,3221.033,2596.471,5340.046,776.552,1948.903,885.478,778.987,2333.461,1743.497,3732.107,3267.95,4539.391,7098.483,6409.234,1620.027,1819.69,2589.699,6275.278,4044.853,3248.224,3506.181,1380.831,1871.911,1285.137,1494.093,1975.297,4929.882,2319.702,3228.25,2859.672,2624.155,2784.463,1736.555,3404.738,1865.202,1100.441,-505.71,1633.071,2275.37,638.587,23128.904,2953.196,10590.841,1023.483,1666.892,750.687,422.179,4183.684,4813.129,2765.764,7088.531,2482.835,462.098,1465.067,311.423,459.927
341.9,4140.0,-230.832,614.018,331.254,5464.838,971.021,540.936,267.136,1165.576,1768.019,1559.575,5004.62,1913.271,975.763,7067.413,8307.758,5526.414,6722.794,719.322,1127.453,816.609,5117.793,8176.577,6245.718,2415.65,1697.75,1052.138,1885.394,2468.037,2155.596,2731.857,1945.994,-2406.465,1922.257,4988.363,2799.405,3373.756,9795.947,4542.529,681.551,1029.035,4313.593,2235.245,3388.552,3896.184,2816.129,5593.395,1561.576,1864.169,-56.58,598.353,2333.461,2148.237,4219.52,3918.118,4032.8,5459.493,6652.333,1958.369,1456.904,2468.846,5627.005,4849.784,4640.32,2702.197,906.988,1368.271,641.111,1660.428,1423.848,5302.114,2319.702,3430.382,2455.747,2823.088,2752.357,1958.368,4426.743,2533.639,564.854,435.146,1606.684,1473.853,2436.636,16042.864,2006.998,11191.991,1580.942,1631.489,851.173,614.079,4493.915,4683.125,2943.246,8916.687,2701.56,278.444,665.94,625.813,359.04
341.95,4272.5,175.026,677.978,798.606,5991.197,-33.752,1857.997,1513.769,589.366,845.575,2161.05,1928.947,2119.027,1452.921,6694.456,7627.323,5391.623,7119.204,970.814,1392.418,1191.001,4337.113,9355.891,5442.27,2255.332,634.953,937.656,1664.705,1695.41,1317.461,2808.579,1850.064,-3099.295,1957.905,4837.45,2549.902,3983.405,10722.441,3564.181,1599.56,1029.035,4305.206,745.082,3677.476,3901.81,3556.771,5424.496,1959.736,1502.633,1932.21,2128.103,2333.461,1681.229,4335.706,3490.376,4456.856,4568.613,7141.391,2147.611,797.554,1831.049,6056.306,3926.565,4231.392,2693.49,1636.648,1493.453,935.44,875.445,1671.854,5360.734,2319.702,5302.299,2394.28,2378.415,1704.535,1450.535,3866.1,1333.955,763.87,-488.069,2342.592,634.168,2124.7,7074.274,2744.562,11822.608,896.654,1944.215,839.351,-115.14,3010.716,5433.607,1638.752,8866.56,2855.26,302.141,760.651,631.745,-382.778
341.99,2377.5,32.976,721.471,1039.985,4866.235,843.802,844.069,701.886,1005.08,2178.879,4936.881,3727.524,2380.9,1190.216,6893.009,7318.035,5903.827,6347.957,886.983,978.749,1692.903,4006.408,9626.998,5279.409,1836.872,1100.948,648.727,2095.185,2563.591,1254.464,2389.348,1998.069,-3132.986,2166.31,4014.288,2469.397,2965.485,10703.081,3744.33,1335.284,1029.035,4794.434,1795.479,3433.433,3032.553,2920.326,4543.402,1044.816,1708.821,1315.487,1397.097,2333.461,2052.005,3873.797,2988.492,4035.646,4408.712,6271.955,1952.634,1318.699,1145.443,5016.188,4763.232,5263.863,2188.46,735.474,2186.322,1183.142,1642.919,1292.55,5513.144,2319.702,3266.333,2253.785,3203.4,2262.011,1613.975,3717.179,2151.258,1273.117,-485.129,2682.693,1476.789,2274.782,5859.44,1886.519,11483.725,1645.831,2032.723,1462.953,785.313,4437.778,4378.796,2180.073,8002.609,3363.65,426.552,958.953,109.74,913.919
342.03,2852.5,-253.661,102.336,552.091,5957.654,903.517,1084.485,264.517,234.168,1362.462,1128.43,5201.506,1696.825,1048.141,6917.157,7269.624,5887.652,6623.017,1584.671,832.747,1440.595,4453.673,8523.594,5412.413,1959.15,378.792,1739.025,806.469,5009.787,1029.865,2707.197,1924.067,-2242.951,1546.581,3882.582,2480.434,3070.311,10680.956,4744.851,623.133,1029.035,4450.576,2434.12,3441.849,2993.169,3103.375,4343.538,1298.96,1920.659,415.864,1323.714,2333.461,1681.229,3318.373,4417.15,4160.871,4745.647,7556.089,974.884,1410.835,476.727,4762.642,8770.579,5107.252,1854.677,1183.154,2567.691,1078.233,1254.805,2127.018,4525.409,2319.702,3483.112,2622.586,2559.795,2005.163,1281.257,3734.699,1728.012,848.744,267.556,2037.674,1459.173,2524.92,5100.537,1804.241,11745.991,4141.124,1236.155,1146.719,-11.809,4553.007,4712.671,2742.1,7737.231,3809.969,441.363,1021.107,403.368,884.247
342.08,1822.5,-332.297,1199.894,575.202,6164.069,690.619,423.341,10.476,1039.284,1794.527,1753.857,4892.874,1237.213,654.083,6533.467,7124.393,5070.821,7030.214,1235.827,1560.049,1850.256,3521.194,9071.229,6012.284,1584.167,1196.328,198.979,1223.326,7101.066,-1835.132,2526.351,2316.006,-164.61,1894.836,5495.98,2135.546,3401.342,9820.838,3458.863,731.625,1029.035,5375.916,1366.917,2280.54,2821.568,2562.678,4999.431,1092.821,1779.434,602.578,2503.485,2333.461,1525.56,4004.152,3467.563,4994.753,4234.533,6878.272,1803.535,382.941,-110.398,4180.637,6981.843,4631.62,1767.603,1034.896,2474.533,2144.809,1543.702,239.253,5173.152,2319.702,4235.98,1820.59,2793.833,3630.893,1567.278,4120.142,1482.821,1176.535,288.137,1750.347,1045.202,2474.893,5453.515,3079.551,11445.417,6477.142,1838.006,452.186,215.518,4275.276,6033.401,1171.383,7639.926,3665.137,316.952,1340.758,539.801,545.978
342.12,2310.0,-111.611,1158.959,-77.036,5642.871,-207.705,1714.27,542.128,639.357,376.4,864.952,5001.959,1378.837,611.192,6372.478,7933.922,5518.326,6072.897,738.251,1573.568,1389.049,4567.522,8775.723,5651.275,1817.852,771.209,433.393,2340.395,4103.384,1640.663,2992.165,2400.972,2043.903,1217.521,5013.058,2187.969,3108.932,10268.874,3849.648,534.114,1029.035,4338.753,1997.155,3200.611,3263.23,2266.984,4551.847,1431.68,1482.861,1052.389,1066.874,2333.461,1723.684,3142.678,3045.524,7934.684,4086.054,7375.91,1275.951,930.0,-551.232,4612.819,5172.911,5034.747,2150.728,712.218,2049.495,594.485,1103.061,1362.576,4540.064,2319.702,3664.738,3506.538,3408.184,3015.042,1704.451,4047.141,1941.095,1097.514,617.437,2629.918,2328.218,2742.687,4265.155,2612.329,11586.864,8739.423,1578.384,1557.528,-91.521,4892.783,8429.625,3564.434,7480.7,3257.242,1060.456,337.409,278.798,988.101
342.16,2417.5,710.252,772.639,693.323,6016.999,340.117,1021.768,604.984,1057.701,506.284,1383.924,4805.074,1945.337,1056.183,5814.383,7363.755,5785.211,6372.227,1322.362,784.08,1389.049,5378.02,9223.049,6867.304,2665.639,468.721,880.416,1972.58,2353.372,1010.692,3351.115,1915.844,968.453,2034.686,4582.27,2665.294,2976.519,10537.142,4240.433,1196.192,1029.035,4584.765,1114.821,3408.187,3401.073,2821.762,4895.277,426.398,2078.83,888.307,1797.88,2333.461,1981.246,3845.459,3709.95,15297.319,5365.265,5030.72,923.272,662.229,-781.076,5589.549,4044.853,4182.089,2574.489,781.986,1365.36,638.197,1607.901,1578.487,5689.002,2319.702,3696.962,3287.013,2343.309,2653.12,539.937,4044.221,2235.907,1047.76,1020.241,1594.956,1162.641,2860.399,6330.078,1563.284,11860.917,604.651,1779.001,-319.19,1310.823,4573.689,5862.031,1949.346,8374.138,3546.906,251.784,390.685,809.701,887.214
342.21,3462.5,273.954,79.311,706.163,4974.603,430.988,742.153,560.461,1644.436,683.882,1839.022,4637.455,1718.202,1074.947,7330.362,6766.694,5332.315,6423.463,868.054,1381.604,1440.595,4239.528,8133.2,5808.708,2614.011,656.754,1011.251,1512.129,2006.645,2002.212,2394.828,1545.832,1292.186,1765.954,4085.629,2394.902,3017.898,10302.062,4597.96,1048.755,1029.035,4344.344,2268.857,2645.202,3747.088,2818.946,4884.017,974.22,2239.827,2099.121,581.418,2333.461,1084.025,4228.021,3202.363,5464.345,4380.158,4461.378,1723.25,757.244,-735.233,5459.895,4373.749,5171.057,2496.122,325.585,1016.014,1337.591,1520.356,1954.873,5146.773,2319.702,3468.465,2370.864,2556.869,2755.276,1532.255,3921.58,1900.229,239.99,458.667,2509.71,1024.651,2274.782,4068.075,1865.95,11415.948,861.259,2487.061,1457.042,123.997,5152.786,4632.896,2428.548,8232.603,2772.499,-130.335,1012.228,20.762,462.894
342.25,2782.5,213.076,-58.843,1083.639,5387.433,893.132,616.719,280.231,502.54,1041.727,1570.221,4238.362,1817.073,1131.241,10864.068,6681.629,5213.699,6043.233,751.772,1441.086,1983.193,4364.22,8374.485,5428.699,1692.857,1027.37,201.705,1822.729,1848.298,1320.2,1629.464,1230.635,1355.286,2141.63,4360.016,2069.327,3492.376,10255.045,4711.592,1385.358,1029.035,4204.565,1302.492,3405.382,3277.295,2526.068,4703.857,897.977,1810.503,192.372,1676.516,2333.461,1378.381,3768.947,3741.318,3884.808,5279.604,5009.524,1187.064,1292.786,-348.997,4880.772,4679.566,4802.731,2461.292,1401.18,2404.663,609.056,1777.154,1397.588,4361.275,2319.702,3064.201,2789.424,2726.547,2314.548,1476.802,3874.86,2338.07,696.556,708.582,2456.936,1071.626,1630.31,5365.27,1930.597,11928.694,598.752,1590.185,499.473,-150.567,3784.816,4904.724,2390.094,7955.431,3375.473,219.2,929.356,889.781,1118.661
342.29,2105.0,928.401,491.214,1119.589,5867.348,1402.009,1173.334,303.801,1415.531,1534.758,2035.964,4932.783,1675.448,999.889,6925.206,6901.668,5949.656,6258.967,1065.462,1241.01,2235.5,4524.151,9139.006,5561.702,2075.992,738.507,1166.619,2018.897,1952.042,1492.757,1395.73,1855.546,1851.859,1916.773,4030.751,1114.678,3075.829,11217.493,3580.81,720.497,1029.035,3760.066,2910.3,2650.812,3119.76,2464.113,4661.632,1279.193,1604.315,1343.777,1583.376,2333.461,2213.335,4154.343,3664.324,3765.275,4802.755,6016.804,1700.312,1266.873,442.329,4866.365,3557.278,5060.849,1956.263,1232.573,2017.472,1337.591,930.89,1242.949,4636.786,2319.702,3433.312,3216.765,2498.36,2332.061,1225.804,4581.504,2597.856,939.472,493.95,2735.467,1291.823,1862.791,5427.042,1663.193,12025.938,1787.408,2023.872,-56.154,1166.16,4721.418,4086.285,3250.882,7118.017,3671.048,888.65,947.114,966.896,471.796
342.34,2425.0,405.858,460.514,788.334,5849.286,1614.907,776.125,641.649,81.564,320.735,950.117,4754.522,2193.848,889.981,6807.148,7219.907,5335.011,7170.44,-2.704,803.006,1947.924,4827.749,7620.809,5624.132,2277.07,673.105,629.647,2258.658,2083.089,2678.746,1542.581,1762.358,1610.431,1829.024,4066.422,2681.848,4104.783,11104.101,4758.708,2436.894,1029.035,3273.634,2229.643,2908.881,3145.078,3182.226,5421.681,1239.66,2536.399,783.634,1320.892,2333.461,2258.621,2992.487,3578.776,3918.96,2795.42,6824.85,2009.981,829.226,1703.446,5448.37,3926.565,4286.496,3613.572,162.793,2331.883,1014.122,364.769,1304.221,4648.509,2319.702,5041.578,2751.373,3022.02,2837.0,1041.933,2706.854,1287.252,2098.447,1137.848,1952.648,2031.686,956.409,5350.563,1924.72,11354.065,448.327,2283.494,1046.233,-711.505,5312.334,4036.056,2745.058,6251.117,4008.004,367.309,-201.262,584.29,1955.432
342.38,2140.0,27.903,340.268,562.362,5565.466,288.191,587.974,1000.449,1084.012,-682.862,1620.787,5193.524,1736.908,528.091,6418.091,7429.457,5116.65,6649.984,383.999,1343.751,887.146,4516.019,8789.278,5632.275,2676.508,967.418,785.015,1934.436,2175.913,1229.813,1918.973,1469.088,1187.933,1354.629,4132.275,2938.445,3235.827,10440.344,3874.592,3196.337,1029.035,4467.35,2019.563,2201.998,3153.518,2680.955,5648.136,1123.883,1869.818,1142.918,1670.871,2333.461,1072.703,3953.143,3384.866,4203.561,4502.939,6775.313,1680.24,803.312,2267.425,4849.078,4105.439,5504.58,2356.803,1183.154,2029.117,1232.682,1747.972,1362.576,4440.411,2524.312,3658.879,2938.701,3223.878,2507.184,1797.846,3071.856,1722.174,1176.535,26.462,2861.539,1544.316,2118.814,4988.76,1222.417,10909.097,1262.394,1817.354,1167.407,377.895,4576.643,5194.28,2227.402,7716.591,2796.145,316.952,1364.436,551.664,712.145
342.42,2892.5,357.663,657.511,803.741,5653.192,-54.523,423.341,610.222,1260.296,-1167.412,1277.468,5087.099,1507.101,1308.165,6348.329,7323.413,5302.661,7418.534,1306.137,1254.528,930.554,4722.032,8895.01,5518.272,1760.789,1842.181,1054.863,2119.706,2615.464,1473.584,2373.853,2565.423,993.145,2404.878,4497.21,2554.93,2937.899,9320.254,3650.098,1621.814,1029.035,4492.51,1747.861,2695.694,3603.618,2492.275,5290.271,999.635,2188.986,1222.13,1888.198,2333.461,1335.926,3970.146,3470.414,4337.324,4023.235,5860.116,1820.738,1079.721,-54.671,4751.117,4379.52,5092.751,1782.115,906.988,2436.687,713.965,1289.823,1960.708,5307.976,2995.79,4411.747,1721.072,2717.77,2034.351,1485.558,4190.222,1657.957,1293.603,202.872,2087.516,1691.114,653.301,4738.734,2427.204,10906.15,831.764,1363.016,53.198,0.0,4216.185,4996.318,2943.246,7401.086,2751.808,782.012,1953.423,613.949,-295.914
342.46,2637.5,192.783,509.123,1253.118,5774.461,711.39,530.483,403.322,939.302,-1226.51,1812.408,4581.582,2001.452,1093.712,6646.159,6987.23,5192.133,5948.85,1503.545,1219.38,1418.892,6741.5,8377.196,5480.271,2700.963,356.991,790.466,1465.812,1021.068,2404.845,2756.178,1510.201,1517.152,1072.186,4417.638,2174.173,3748.925,9881.682,4495.413,1101.61,1396.677,5143.882,2218.438,3127.678,2998.795,2359.916,4618.639,1163.417,1485.686,942.058,1380.162,2333.461,1395.363,3777.448,3173.846,3753.891,3954.706,6672.353,877.395,1347.492,2209.876,4494.689,4076.588,5046.348,3210.129,427.331,2902.481,976.238,1418.221,1753.55,5650.899,2571.167,3201.885,2748.446,2621.23,2799.056,767.587,3924.5,977.845,1445.792,561.574,2184.269,936.572,1421.371,4971.111,1677.885,10832.48,704.935,2091.728,1468.864,-17.714,3956.182,4736.309,2085.416,7468.905,2775.454,965.666,1515.383,243.207,-629.623
342.51,2125.0,-187.709,593.551,641.966,5650.612,776.298,1533.958,68.093,1062.964,-953.744,1799.101,4432.587,1803.712,1182.174,6871.543,7675.733,5343.098,6070.2,3407.314,1232.899,1695.616,6063.826,8729.635,5328.268,1945.563,956.517,913.125,2215.065,2055.787,1657.097,2914.903,1880.213,1909.472,-419.48,4299.651,2419.733,2772.384,10780.52,3913.393,1037.627,863.146,4584.765,2061.579,2134.675,3944.007,3196.307,3903.801,960.101,2417.77,981.664,1112.033,2333.461,2185.031,4474.561,3960.892,3637.204,4285.93,6091.775,994.955,431.888,1539.432,5189.061,3883.289,5084.051,1918.531,508.727,2294.037,655.682,1345.267,1059.133,4748.162,2360.319,2911.87,1981.574,2600.751,2781.544,1476.802,3845.66,1949.851,1144.341,164.65,2304.477,1509.084,1877.505,5135.834,1986.428,11162.523,1271.242,2032.723,904.371,-239.137,4239.821,5161.779,2872.254,7480.7,3079.897,65.168,1249.007,729.621,-480.617
342.55,3235.0,93.855,703.562,410.858,5562.885,173.953,614.106,704.505,810.378,-442.71,1080.525,4719.934,1736.908,828.326,6388.577,7312.656,5512.935,5943.457,7239.19,1216.676,1096.046,4835.881,8680.836,5062.262,2342.284,776.659,-130.836,1572.07,2216.865,1405.109,2698.976,1565.017,1034.297,-1339.457,4486.234,2204.523,3211.0,9939.761,4517.586,1435.431,1338.016,5107.54,1420.137,3164.144,3775.219,2402.158,3416.312,621.242,1228.657,789.292,1645.47,2333.461,1743.497,3666.93,3199.511,3936.036,4508.65,6449.274,1284.552,719.814,1104.938,5413.796,4116.979,4295.196,2754.441,1406.994,2838.434,719.793,1753.808,1383.0,4554.719,2641.449,4089.508,2505.506,2776.28,2139.425,1298.768,3682.139,1911.905,398.032,-464.548,1879.351,1691.114,2171.784,5350.563,1178.34,10502.437,536.812,1994.37,401.943,767.599,4493.915,5188.37,2490.667,7297.884,2902.552,284.368,810.966,723.689,-40.541
342.59,2562.5,618.934,808.457,177.183,5500.961,454.355,540.936,309.039,1041.915,213.0,1293.436,5222.791,2020.157,1589.635,6147.093,7947.369,5370.056,6029.75,1587.376,754.339,1587.097,5201.825,8116.934,5431.413,1861.328,1504.266,626.921,1770.962,1872.869,1380.458,2279.744,1329.273,1234.572,-1764.071,3901.789,2099.677,3591.685,10169.31,3982.681,1502.195,631.298,5160.656,2165.218,2538.609,3471.401,2799.233,3426.725,1454.271,1604.315,806.266,1292.667,2333.461,2284.094,3890.8,2805.988,3645.743,4962.656,6646.613,794.243,1053.808,1893.358,4753.998,4523.773,4437.306,2501.927,1061.059,1574.967,845.101,2223.631,1222.525,4783.334,1420.291,3808.281,2871.38,2948.883,2527.615,1666.51,3685.059,1246.387,784.357,-73.504,2307.409,1080.434,1903.99,5024.058,1580.915,11018.129,1392.173,1802.603,1078.743,265.707,3950.273,4603.349,2354.597,7412.881,3263.154,850.142,609.705,545.733,498.97
342.64,2835.0,83.708,524.474,349.23,5289.386,-54.523,682.049,701.886,1041.915,919.794,1112.462,4770.486,1672.776,530.772,6600.545,7124.393,5574.938,6315.597,443.492,1057.157,1242.547,4025.383,7856.671,4641.537,2426.519,1384.361,239.866,1389.524,2290.579,1687.226,2551.012,1522.748,888.892,-1769.643,3750.876,1901.022,2642.73,10133.357,4451.069,1329.721,701.132,4746.909,1442.545,1481.089,3299.8,2433.136,4205.603,940.334,1471.563,1253.249,1199.528,2333.461,2026.532,3522.407,3259.395,3702.663,4759.924,6609.433,1015.026,860.898,1300.604,4823.147,3597.669,5171.057,2240.705,258.724,2585.159,367.182,2048.542,1254.62,4756.955,1976.694,3404.017,2546.484,2413.521,1891.333,1260.827,3369.698,1366.064,652.655,229.334,2867.03,697.105,1724.479,5300.558,1965.859,11283.342,1274.192,1835.056,-183.239,177.138,4334.368,4106.967,1715.661,7321.473,3289.756,376.195,1539.06,655.472,946.283
342.68,2065.0,398.249,918.469,824.284,5477.739,1311.138,1100.164,746.408,173.652,1404.873,1498.363,4980.674,1782.334,1624.484,6876.91,6583.811,5704.337,6008.177,697.688,1432.974,1247.973,4534.994,8228.088,5662.133,1497.214,713.981,654.179,1561.171,1741.823,1372.241,2460.59,2034.793,1390.952,-1432.496,4102.092,2626.666,3379.274,9389.396,3334.144,1546.705,1053.094,4134.675,2425.717,2642.397,3206.967,2928.775,5314.711,1149.297,1417.898,1134.431,1614.423,2333.461,1811.425,3780.282,3516.04,3998.648,4537.204,6263.375,1780.596,1269.752,1231.546,4552.313,3265.887,4622.919,1843.067,959.314,2096.075,486.662,1569.965,1266.291,4803.85,2310.536,3207.744,2549.411,2612.453,3280.646,1088.631,3296.697,1786.391,494.613,1655.319,3359.789,716.935,2036.416,5565.291,1689.639,10994.554,796.37,1681.643,251.214,8.857,3858.681,4532.437,2919.582,7109.171,3144.924,-239.935,1163.174,812.667,1109.759
342.72,3000.0,312.004,289.1,770.359,4899.777,285.594,1149.815,447.845,784.067,1176.913,2033.303,4288.914,1939.992,1120.519,6181.974,7441.75,5639.638,6871.11,586.815,1170.713,1695.616,4724.742,8569.682,4310.387,562.474,1092.773,149.916,2558.359,2301.499,906.61,2178.362,2754.759,1533.613,-828.956,4159.713,1983.795,3084.104,9544.272,4365.152,1201.756,988.847,4210.156,1638.619,3360.501,3071.937,3154.065,4712.302,324.74,1954.552,933.571,1027.36,2333.461,1794.443,4049.492,3618.698,4007.186,4383.013,6429.254,1172.728,28.793,1801.279,5108.387,4085.244,4796.931,2440.975,563.96,2826.79,1180.228,1041.78,1327.563,4912.296,2193.398,3998.695,1870.349,2276.023,2046.026,1578.952,3267.497,1584.984,491.686,5486.368,3718.075,995.778,1600.882,5880.03,1871.827,11463.097,1218.151,1717.046,369.433,-147.615,4263.458,4479.254,3153.267,7631.08,3215.862,322.876,1177.973,658.438,902.05
342.77,2340.0,332.297,1281.763,790.902,4922.999,436.181,619.332,1068.543,449.918,1558.614,1884.265,4778.468,1691.481,804.2,6112.212,7024.883,5418.581,6329.08,81.127,1454.604,1196.427,3876.295,9052.252,5602.417,2173.814,921.091,1722.671,1645.633,1422.397,2010.429,3433.317,3571.998,1308.647,-35.346,5172.203,1790.658,2477.935,10066.981,3364.631,948.608,273.749,4481.328,2131.606,2774.237,2464.301,2824.578,4574.367,799.143,1056.362,2749.792,270.952,2333.461,2504.861,2972.65,2902.943,3597.36,4403.001,5928.756,2431.474,797.554,1565.329,4341.985,4685.336,4976.743,1517.99,973.849,3730.221,801.389,2019.36,1960.708,5220.047,1698.493,3386.44,1475.204,2173.631,2215.312,1202.455,4788.825,1847.688,1466.279,899.694,3874.256,1389.494,1612.653,6074.168,1057.861,10157.66,970.392,758.214,-404.898,135.806,2874.806,4145.378,2966.911,7766.718,2538.994,930.12,1337.799,186.854,759.621
342.81,1975.0,697.569,1115.466,1047.689,4793.989,295.98,653.304,-361.419,697.241,1553.312,-593.49,5903.908,2410.293,1345.695,4773.321,6333.69,5769.037,5220.749,857.237,1927.756,1345.641,5272.303,8008.491,5222.408,2817.806,1673.224,177.173,2048.867,3874.054,1213.379,4212.044,4375.854,1048.015,872.008,5114.582,2306.61,1933.973,9123.893,4927.771,1983.454,835.213,3807.591,2170.82,2605.931,2492.432,2697.852,4729.192,1392.146,1378.355,2857.294,-1600.311,2333.461,1975.585,3196.52,2289.846,5367.58,3714.854,8145.247,3211.381,-276.409,1916.377,5955.463,4607.439,6566.053,1131.962,2497.124,4383.649,236.046,1272.314,393.892,6020.201,1039.595,3187.238,2426.477,3057.126,866.861,1780.334,3483.578,2206.718,1595.054,-199.932,3760.719,1753.934,1871.619,7933.188,1404.605,11816.715,483.721,1056.19,1465.909,776.456,5087.786,3247.163,3179.889,8259.141,2015.119,-2.962,1381.153,1183.409,1649.803
342.85,2330.0,-294.247,353.06,400.587,4904.938,181.742,1045.287,1280.68,881.418,1497.648,1716.598,5012.602,1418.92,844.41,5741.938,6868.894,5146.304,5196.479,711.209,1760.125,1106.898,3794.974,7444.589,5708.277,1815.134,793.01,1098.475,1830.903,1856.488,1166.816,4295.584,5055.686,987.658,1779.665,3942.947,2676.33,1503.578,10075.278,3641.784,1171.156,455.317,5538.06,2179.224,2283.345,3372.942,2548.597,4470.212,601.475,1443.318,1372.067,1233.397,2333.461,2575.62,3839.791,3324.982,4274.711,4859.862,5754.297,1230.074,607.523,1637.265,4733.83,4526.658,5246.462,2664.465,500.006,4781.917,1442.5,1946.406,1461.778,4258.691,2134.83,2715.597,2362.083,2653.41,1894.252,1605.219,4090.941,1698.823,324.864,1252.515,3309.841,1944.957,1798.049,7865.533,1378.158,11224.406,1442.314,1829.155,-517.206,667.221,3719.815,4157.197,1949.346,8471.443,1775.859,627.979,1293.071,625.813,7427.079
342.9,2412.5,540.299,-117.687,475.055,5181.018,-111.641,1094.938,735.932,828.796,1277.639,1674.015,4464.515,2391.588,442.31,6348.329,7000.678,4280.949,6512.453,446.196,1192.343,933.267,4461.805,8328.397,4997.117,1847.742,825.711,814.998,2054.316,1916.551,1079.167,3913.6,5500.833,1766.81,2369.23,4129.531,1939.65,1238.1,10249.514,3400.661,1001.463,650.851,4657.45,2047.574,2516.168,2914.402,3430.046,4712.302,835.853,2491.207,885.478,1033.005,1557.198,1180.257,3519.573,3481.821,4195.023,4191.703,6526.494,1060.903,1577.832,1447.354,5073.813,4088.129,4515.612,1840.164,1058.152,4919.883,1046.177,1511.602,1076.639,5088.154,2509.67,3445.029,2086.946,2773.355,2118.994,2036.031,2668.894,1144.224,1357.991,405.744,2454.004,1818.417,1486.113,5303.499,2045.198,11654.64,339.195,2100.579,396.032,224.375,3731.634,4872.223,2866.338,7100.325,1760.543,201.427,1125.373,880.884,5157.117
342.94,2597.5,-223.222,580.759,1263.389,5090.711,376.465,1398.071,453.083,1712.845,1635.484,1453.12,4786.449,1485.724,1096.393,6283.934,6540.779,5464.41,6161.887,935.659,1952.09,1809.562,4410.302,7753.651,5325.553,1418.413,891.114,607.841,1686.501,1602.586,1533.842,3295.749,5600.657,1171.472,2059.365,3619.17,2353.515,1188.886,10177.607,3453.32,1516.104,189.948,3491.69,1988.752,2468.481,3159.144,2731.646,5418.866,573.237,1471.563,254.61,897.529,1619.26,2111.442,4451.891,3635.808,3133.46,3940.429,6426.394,1035.097,1131.548,1867.461,4656.037,4079.473,4596.817,2319.071,863.383,4792.389,96.167,1797.581,697.335,5193.669,2231.468,2859.14,1917.18,2717.77,2299.955,3029.267,2809.055,1599.579,1434.085,873.232,1533.386,1230.168,1697.994,4659.314,1757.225,11253.874,713.783,1150.598,715.222,1065.782,5318.243,4041.965,2271.772,7271.346,1908.49,251.784,929.891,643.608,2112.697
342.98,2340.0,471.81,465.63,667.645,5088.131,1025.544,109.755,796.169,78.933,1123.898,1194.965,4217.077,1127.654,1144.645,6023.668,6215.354,5356.577,5781.656,719.322,1100.416,621.274,5006.655,7620.809,5417.841,2122.186,1836.731,1150.264,1269.644,2031.216,1062.733,2671.691,5244.5,534.981,1494.48,4025.264,2618.389,1407.295,9563.632,2899.015,934.699,1349.19,3351.91,1072.805,2841.559,2596.518,2283.881,4225.308,578.884,974.452,1230.617,1298.312,2688.423,1992.568,3785.949,3239.434,3648.589,3763.395,6014.556,1611.425,342.631,1709.201,4503.333,3646.715,3497.641,1793.725,1139.549,4394.287,547.859,1788.826,1062.05,5299.183,2263.681,3491.9,1583.503,1778.692,1812.528,4190.837,3506.938,1599.579,965.813,147.009,1723.96,519.665,1268.346,4782.856,2415.45,11100.64,-120.93,2144.832,70.931,109.235,4145.275,4219.244,2475.877,8161.836,2159.035,891.612,758.449,418.197,1086.021
