raman_shift,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
228.09,88.43493389403497,-303.7377629059546,-67.73590135114007,-2.9898981611775852,235.36438371754662,283.5266811222457,34.041600345238336,144.61033947362364,87.56603673358936,-3.53725972340289,225.57537893687066,113.52076758651297,333.8002793230231,309.6154233394134,201.6297743573537,-33.37047471230457,57.595926199248076,187.70141362396092,158.47255171639964,413.8954932802262,438.9437730207171,230.26906565858434,94.78827371945982,439.98961415728155,287.9611320273231,226.7491863932667,-76.33621129764595,147.50128671611083,29.292694471369018,-98.08152228201017,199.5149876002738,-1.0377334547229111e-08,302.95069791503016,921.4324911531935,158.71620108634772,292.8774346857924,437.43431201922954,29.2194828398381,-398.9584043992638,486.9800589626876,79.57951623436892,503.3826351719458,-128.02805010660927,128.95381283432326,138.57838907451378,-165.43174216130475,314.6242645618905,98.44827986095125,176.70216344807662,147.32072209521775,433.14117172048276,558.4115070688846,329.405886969513,135.53429442456496,-13.116219613942716,426.7647069184757,38.98011760804866,72.39683839162112,323.0853812792743,51.38314892944017,-2.2796536285341062e-05,474.0470353427886,402.6620089364334,88.56470904166075,217.37497295874502,-46.726431652400805,69.44430309161531,98.64479644699571,2.828376171823912,1.5287719236541477,308.13640751936487,271.6225555953806,177.39760385741258,-71.06379352318865,571.4190830859259,101.48894802372075,6.265391618853755e-07,198.9620971224769,77.40315437641699,-99.27341949878743,7.306103139780603,65.07058241859004,321.85524988632534,52.59781631461953,-272.81954619462306,257.24279942430417,182.157899997966,10.217181075945344,475.63831956632873,-216.08888746525287,117.19049074883178,127.09705455969521,170.12956074027423,-135.05758726064067,40.45416366901998,27.6328262044903,-97.61299863164432,35.368920549426754,1257.9852209604157,36.25826377631165
238.39,1.1244303064261114,86.37088617000516,10.62852545333634,51.27430767219513,144.82146137665936,6.341737211345334,-224.65442720908163,-120.79229330153981,-4.157258025908131,-83.64636495397343,-6.693259118104578,14.171688164776498,47.65211258018559,46.01631766281129,-86.18200128314933,49.52840017458553,-166.41563184004588,-3.4932537344176495,-105.46678059051061,240.74405691543217,111.18728986897693,286.5278358793078,98.92033399789135,288.8516821120854,-56.216650938448595,73.60397552309945,30.91213302609833,426.24872030657366,15.000066822725607,150.9190322247475,150.67503072159042,224.90229261665036,160.8166477616041,426.14929280275675,118.42113901793003,-16.27136118446247,338.01289765725795,89.55628744895328,226.888728807374,16.438895339158094,-130.74139580140982,30.772959955406137,10.949716511422086,70.0469363257123,0.04918683596052631,193.8873409693802,399.90750026842875,65.07056668261788,181.73770814405097,-97.41505298680883,227.99333472818944,242.04705926784052,338.06332935564603,258.4492221832909,99.53744883209652,83.90960105284861,81.11970986658189,132.7926306329295,167.8731533717327,-49.25528502910292,262.9149887413335,222.87656525005963,296.769501675125,182.08017589877042,314.21813246356686,91.45927798598458,27.121519751828018,298.08696731364796,-25.28446813253668,299.67355259066545,-24.81899082773167,-116.60039611118276,66.94263148679828,53.99750228509991,226.5557783910757,338.02956921198944,74.509152573124,167.37252442557323,95.31878101518664,152.30466331274627,-145.8525279373916,-41.36460695631607,342.2891084401615,93.65994553765074,361.6126619859553,99.22192283448167,88.04563061400283,2.6434300082200934e-08,316.75317482968535,-58.79592838128994,314.2417633852657,201.89250819422637,0.00038980959633505563,-1.8893437118237494e-07,345.1893295594281,81.44708200672986,-0.07642651129117439,0.2657618423036259,1196.9707497132044,-24.005212112705024
248.69,61.31321283182525,40.18170723159891,-61.95182005042027,-107.59286761238445,229.72844692631801,128.98863862152874,-130.5665628194072,4.032758786266754,-51.153583674211646,-4.712053946157397,-73.95810627032012,175.5584360775336,-32.73982284824666,-0.45020719605649534,39.21000601675182,398.68723005649235,199.95449884584698,-154.24116235375544,-7.040703673699188,-5.6986868573360994e-05,323.3141117289404,-107.19339676299003,328.065939681052,379.28846980898584,-142.2551471526586,-79.54091100283497,40.03518783486093,506.1021837088964,-113.96279386688545,246.5362622944079,0.45259207188706085,274.3909885662652,87.26942203323593,767.2248087993324,-188.03228780114407,80.1678608277124,194.4512737907611,66.918764181529,198.65967615531352,66.10114091212029,153.35682677876778,187.1697608117256,-82.55940530072002,-0.0822978287603604,145.6451425101061,-18.464594113179416,99.53128543262874,99.462656093153,234.7864654720548,0.15724406229615084,132.91749866069333,413.71579419595645,91.98718119522131,-80.54847268376534,-41.60262677874236,96.80416696177846,-68.05509544018254,-64.2128696459437,-119.23648357946561,264.71601271946116,194.92602317651426,326.0919413186274,-42.8148476118823,414.8023878712246,123.71354716346053,124.99289345982648,-3.5593314585173417,83.72115635743853,261.7622549791227,-245.40573060098245,49.629393399882424,1.7951231632791647,639.0475332928327,-96.07744519413633,60.14578661304386,25.849650463086405,149.01687570803182,235.06019909534422,443.0703439230639,2.048449090352733e-06,133.19477834956558,201.09483213195472,-36.567766899521864,34.666250617189995,31.241462176663127,35.23294207358035,-100.36536095500018,57.620405675415604,1.5042274363431432,98.4974851262436,-141.1664697877897,436.23213254923553,154.88273580337614,49.275777256383165,33.65594398064195,176.6401116343704,-444.61677983360624,-14.120588857934054,983.4992744886662,-116.90875756227345
258.98,-196.00030882437338,-163.27624128690368,-6.611910900782762,154.67055117193897,159.81433891271996,-26.17015489049477,261.42723532432933,18.860704143825657,175.48161698639058,0.002562502714340553,207.4190952837923,78.84752195998361,44.522863493084785,-103.21239978893044,-39.31703028992778,0.17845476206298372,143.0818104941879,24.001997456731488,113.01807558993833,83.69938504351025,209.87916667743247,14.109908337270557,-36.52477968395593,198.28243229296345,154.84055301691413,-167.28517116189877,92.77217552895165,310.7700654803938,204.80653989481843,-63.21753957072919,313.2975379255121,107.35008079051038,2.0587692873164087e-05,110.15139614964932,144.82678010194348,0.023039408071475975,-109.11140762078622,163.19562258049615,-9.71060529824316,-159.6419645879347,144.15194060013076,318.40291005782683,112.44179818830465,-103.87675128225291,111.19625899852753,0.11007440114599376,156.64766906877875,294.802932359793,333.0188892970959,-122.93295063867797,147.9086047774696,40.92072148249892,346.8783124963977,76.35619713591565,-245.477407513706,303.22195769090143,-63.048791904983204,113.4330607104941,172.84501144126463,-144.00655059340377,95.28394613533084,8.094588110907353e-09,18.614636186574245,-36.927826150425204,217.63945330109942,-4.264398875451448,-107.02567409820648,268.58979821052475,259.9094679574227,318.2440080128737,-34.194203196895785,38.19340301813088,276.6516408333523,-26.62544020097605,60.48577238761271,344.10978352061784,144.71672819778038,165.49428780788264,242.05282798011285,292.5574880017814,-178.733944453347,141.56532148248763,-174.67780656905552,-159.69785963644148,486.25337451313203,-5.251949408603366,0.009303046627470835,44.449187462083316,105.18729368526337,119.84018246963504,-200.9670173547098,118.05777818602677,76.34576534698918,293.7839474381649,67.10363425376732,280.692648010851,-107.1449177735315,-173.53760677845247,671.534786479851,-43.64536437028325
269.27,221.6815157972243,-26.8280251002616,189.4405054312084,-45.281645182638286,412.40299452891355,0.4115434039339725,-78.27785524029342,-277.9697171370348,146.90367745967475,110.74879105343163,-30.171519551200888,277.4329679638402,193.92971413889182,228.2916798437103,193.40174706256732,-172.41231571319815,161.68988595329193,3.5930405317685654e-09,16.74060876693214,-119.20016500747671,-261.6745340348864,-176.32418421181154,244.09303093479372,-7.168623765752443,128.58517351930703,415.34680627253584,434.43885987173655,303.4243186857215,-90.71537774160376,-74.41935404124618,-513.7396373151399,373.35249356121045,129.45724963365095,440.25293154972314,16.702728623054753,99.22049732210334,-125.79038350856253,-17.111494920640705,-179.27018930742219,81.95580756491925,70.69622206425822,-352.70550193614326,-87.5034117046239,-207.67565928744946,71.11472592063978,443.9293704023746,-138.1386447083445,391.2885999978204,281.53697306537026,93.45523178605809,-246.3660001478965,37.6631051103507,-119.98074669320701,165.23498233799452,52.53141556147079,-62.42249983818451,156.0991844432085,319.6711036462685,-59.795751376627194,0.08405729902714883,-617.2570829288097,258.7754008866128,71.37778347465837,-184.14977664859103,282.5196035592933,-287.59308361872803,13.661611279518851,214.49331282920735,281.40036277331905,-45.94676698379779,-106.29395839963487,396.7170153817658,195.470580915581,186.25351551318602,-132.26381332750438,-0.18821699213273746,-28.87446734665376,583.5495542181706,-207.0907243180077,315.8602513419971,185.57827842936794,-96.81248831913459,198.0670681286845,-124.52882613425841,-205.9085565512852,98.24148331347999,-303.3327658157313,506.14184778986896,-171.7199026024325,123.45268673519635,-60.01293811018281,198.73621872897468,-108.56185338705683,-14.858231595665451,41.56143844383709,30.04372051207543,-362.1056043403833,398.09553131492055,315.04926745774975,80.06106424347735
279.54,26.857455198164594,-32.43055572504238,47.78388096769861,47.50582315947191,130.85849982719967,-79.45767973820004,10.58328973909994,-19.57919360822973,-65.8486175700086,-202.61311379266664,-89.44213065354128,-0.2857630350018354,-28.099581658654895,-110.37504017876806,-156.12343881466825,147.16918770223262,-59.63175602843287,67.69123920349088,-47.084697543326826,-27.40077739651296,-3.446139837510671,94.04773377810116,221.0420164858253,156.50317915098967,39.83738185300972,-173.82490275154225,230.9546958227076,197.98282053722667,47.83602760714398,43.11347834028282,84.04645150658263,104.87485709833544,102.51977502870342,348.0515210823009,108.07443369371737,27.350027008128016,155.44813294630367,-1.089582684006558,72.45358194979018,153.85150788540966,30.751422280079673,-53.76051924885037,96.29950926093943,47.574648002962775,208.24576799237224,0.677897686137527,206.03055535878676,92.40755407903849,49.26176934997025,9.968062169496184,39.53351964433927,240.30615474658453,154.69204521603558,259.7603955708817,22.60748525269338,163.8814478933638,12.602425484015708,-28.940144322427464,-17.18218418002722,77.95087549266691,180.8485075843782,-55.83793660674929,69.30816618944823,42.739924098609606,89.04400612150224,94.78418515223231,-2.4886789063234573,0.11148259048572129,84.02639696258244,182.15260784126627,56.08341431466725,-190.65017318960003,0.02222460916247826,3.995062931574033,34.806263840498566,67.03961018556132,66.02135926600378,0.0006494994024848211,114.33975715771557,116.73453904372792,-141.05047898371126,-3.8929774313835583,233.17565867697948,-59.93901492387078,113.80701802571464,10.720492817754788,-79.19867351047498,109.51456575894798,176.81093512119662,-14.794771158094704,228.55650492628166,-51.52065081112808,-48.2370297804751,66.96291192426344,172.26605589081458,219.78101156301975,-18.707528156617443,129.1592406107139,-31.995324420261994,-101.86029479063059
289.81,-77.97421754271338,-48.17861620867074,-4.32645195840086,-52.2950161379686,416.90617847541927,131.45713901035487,-78.25307980654175,-177.60580811597458,87.12581387906911,-54.7482301045843,194.62070246316833,17.244365580157734,1.0434145343308145,258.65183758398337,-140.74058705980525,-20.041212306310186,72.19239054269487,84.15517379528936,81.08979827095561,145.5025176871502,2.463312118530723,49.97016230612601,0.04482706419253191,320.13985133737685,0.005716428006600438,2.7624303367726526,95.60963281486005,38.03433872287482,-67.53067248035816,-6.429731061747551,-184.0515667630383,140.60332794779967,1.4842796337026343,92.65196740334034,-44.78303005747407,68.59586053079667,69.78602813964885,78.50347957672645,105.24752747345,-7.941764510432979,-271.7826201195061,-42.7770043101036,-8.401839798630782,67.19794180726136,142.81046230731266,-107.44222155017162,-88.8666955369739,123.86874904497931,184.13112411594471,-158.39122013312956,0.8204680436786234,2.9737151407971396e-08,106.6835734418766,0.030631693939859872,-266.81279176988164,-53.82001709326067,-170.88104558218336,-0.048200073992518355,148.71711372478254,285.38373675679696,-100.09879951917362,87.61919071190277,-160.71272595121192,258.01480008057945,0.0014176986045839612,105.06690593585475,57.0416655070677,-188.0566524630923,-192.1446621870512,30.94269827429177,66.05171831723621,-98.63072796478761,173.65538305163574,-160.69144087778628,7.677194299660073e-05,32.095941639276795,-154.31935368228935,-22.959766728924233,21.253184243952447,216.13078439274167,11.568805518801256,1.0624852909939193,130.2947856146244,-98.35275458417651,24.662858906728637,40.723626824392994,156.71895289084011,-127.85677439222943,100.48480992178577,-70.28825001833204,-34.95427797554068,105.91973274213584,-76.55792480778999,6.802084614163405,223.31168338035098,146.4279847329327,102.52871393312344,126.59449038558705,-233.41008771702815,-156.18832814266995
300.07,282.1839545597128,-294.7578592377645,-225.29034277382345,-259.94178222812377,-71.17268542865543,-379.4065963759928,55.03416267723247,-429.91719993558513,50.667898131280005,358.1929035346308,212.56836622781495,5.407337465679898,350.8362765083877,303.3147087468796,-342.6922735003076,415.1883289861192,158.18139395023843,-576.2378180265338,-34.113438953737166,572.5485098604992,-181.54826661738116,87.2010924182876,353.7439014973011,-102.57184006498132,427.5473408191409,212.05100938334093,-413.1713227087696,-271.7900247454671,8.014495733732474e-09,-247.6991887851117,-156.24694937798012,313.3327495441045,-354.73067344477045,-160.812584529155,-0.1194790075252179,-320.59055636893123,-997.9414220399148,-16.18656171556765,-263.8044250888337,511.7974238215165,241.3167168561476,-202.33963646718968,251.04039406056083,-572.3715656772215,60.4653356715106,266.00473283163,581.7008394599598,-449.0320623606101,-118.84963214451516,490.82741816342855,-356.8699706522127,151.73558491462475,36.00389439670015,-565.7934932419327,-299.58625765176595,155.34267635340316,-397.2117990975845,-251.45279000282466,-528.3750248555027,141.5443178390667,33.28964895133241,784.22131737537,142.95550212508044,-338.78204256128913,462.34983443070104,193.84286267780962,-72.67177662131671,-551.0883211085834,-380.7801792818244,253.19387058168482,102.39934894879727,113.44065612003001,-174.19205570257756,-105.8427663595898,240.16438955183182,-256.8011918149881,28.06578167141332,9.48529185052094,295.9166338641142,5.288921132952108,-153.35075016444586,-35.032916969836485,-571.5216396340134,584.2125882119511,559.1236074704059,-481.73463617716084,215.8256846135249,-244.32143231530677,148.04367180513336,-211.48648636655057,-0.2812628954523495,18.087688664296838,-382.6220032928404,70.88107453118165,-38.262203676791465,-77.71044912327508,-122.8074070911974,-666.2237305937238,-52.219029085599985,-311.403835545637
310.32,-102.66959684067544,-21.329803138578953,-75.28344332235713,-72.13433727248567,160.5294574059673,67.76424710198285,-154.00873053216165,-92.95845075591792,143.14152683483377,44.84920252257581,100.1388552946845,75.92185817665717,-125.08442839630624,264.8734817940207,0.03734233981992929,75.85354548256792,-370.48194595257456,111.70167599295887,-254.78062724730356,-87.31036111015892,-7.459330648524407,154.23148240427656,-57.14065912491007,-118.19515940302762,-215.51137240882224,20.75036236978626,-136.9524655563327,265.690172084258,171.25538409935209,-12.377527417473267,148.27775566659503,-180.0160729333592,32.49265670780764,-383.507836132374,118.58568237642532,-381.46243642743866,99.81395472831828,46.70804349972761,165.3700061387193,-111.82412714754457,-105.96884069303667,21.08303681391217,297.6089936441858,5.471826523941864,-154.13891400156223,33.99625811631993,-0.4923451656353741,-67.56315978163158,-3.8769145748769205,-169.78753736678462,13.56177370810571,-60.53993931255869,-20.562152194188698,-125.68941338522528,-21.530415464797258,136.7825723550373,130.26220458797792,74.8421623304865,136.4281114678583,161.8149995964521,140.76869199566113,80.49178979687522,155.1733218975831,70.77185655884477,-41.92867983046834,-86.56886033757104,56.69644338234346,-176.86226186026687,55.05715125591409,169.07479140847659,21.51030196228794,0.44309023927186786,28.64565165937676,80.73322832775929,-107.72517747154289,0.0724831526315608,49.882939692259356,330.9238518721168,21.772804724061277,-401.6522525605472,-309.44909526969946,137.0309406791592,229.87417104713373,186.76765478763832,-53.58760448972644,-2.192748918079219,80.44232063068102,-71.7609255251428,-120.108982655305,61.08116702610268,58.01421576915183,-57.97941206424602,-266.17700884525925,-83.93333808378955,-10.955568285553362,-109.77718990336271,-99.3184759049081,68.17158016651007,-81.60903789779357,-276.71352413541354
320.57,-0.03684631842453712,16.195204911935534,-63.429130366694835,84.86540103169827,-80.04798830636422,-160.11062617048614,52.45039161180367,126.14800964185066,-9.070645799586849,-369.2105785706257,139.4468737075092,-122.4469292495435,0.21214762008526122,-253.41036150726876,-153.61341194986503,72.70439512572293,20.114147903654327,114.68791174917338,-64.40517567024274,-60.43206175646117,85.22765261349672,-11.888292617685366,209.66116481581588,343.8345317854522,68.01551605506899,161.91431214648878,-125.14785083246751,-98.6965352358273,72.20830048761714,-152.29158769051972,-243.20536048288227,-34.82515363015261,-255.24019647796106,-546.593631964601,105.53532597522971,-163.68942439870472,38.9548649855495,-202.98081068521265,40.273588358418735,-53.92015676099098,105.3753744332422,-21.07874745268424,212.53626327401247,-95.5086718537887,-22.783792734356297,66.71580758843987,115.33528545563921,-8.109207592509293,-69.75975077733747,182.37502166812143,-146.69188445693086,20.43657329509866,152.0804610519772,-14.38539103905065,-439.2664218318786,-69.66394073542278,95.21536551972974,303.88135200564426,-15.950762023556283,-85.69672048987049,0.7709959564984672,79.70312868302888,227.9017074554668,-166.4385534968559,8.030878147424175,-6.508751285809151,-134.18768658809017,-266.00542073505807,50.2435268585416,-221.4178549368359,-44.72279714683384,-13.004963978666666,231.42461822501662,27.311501470332296,41.673387491898595,-23.288339511000558,-132.65491089884674,132.49095250478655,-269.94225595653836,-270.0989082766811,78.38591782346475,-25.146045699109237,-22.740886025482382,-81.19812719560791,27.895825257615257,68.85997328064187,-311.31500275151984,6.385176925894825,51.28013984642342,-77.15518954081135,139.9339568923985,60.889038759688475,-96.55276552455359,-102.6782858629781,-172.46459714390505,5.880435144683219,90.05399951867753,-168.23159871531593,221.18609304810127,-182.67599623654792
