sol,target,scan,point,mean,amplitude,fwhm,snr,min_ID,peak_ID,master_ID
861,Dragons_Egg_Lake,detail_1,34,1091.0919925234914,3472.91995911481,36.85614684755206,19.28000253221817,hi-carb,161,861_Dragons_Egg_Lake_detail_1_f161
861,Dragons_Egg_Lake,detail_1,34,1139.4809646672818,12412.905570035804,86.32293380790902,68.91055758263839,unidentified,162,861_Dragons_Egg_Lake_detail_1_f162
861,Dragons_Egg_Lake,detail_1,35,956.0084338277288,535.5872800119673,57.06449449470984,4.160603745905673,phosphate,163,861_Dragons_Egg_Lake_detail_1_f163
861,Dragons_Egg_Lake,detail_1,35,992.594106987162,2647.7523222793616,30.0,20.568539697320308,pyroxene,164,861_Dragons_Egg_Lake_detail_1_f164
861,Dragons_Egg_Lake,detail_1,35,1019.8026242480028,29547.034561849367,30.0,229.53028808990385,sulf1_v1,165,861_Dragons_Egg_Lake_detail_1_f165
861,Dragons_Egg_Lake,detail_1,35,1084.9715870475484,3277.1756745946454,41.60117812137494,25.45809039267095,hi-carb,166,861_Dragons_Egg_Lake_detail_1_f166
861,Dragons_Egg_Lake,detail_1,35,1145.8661349495735,4440.483279882553,84.692140062457,34.49501520554791,unidentified,167,861_Dragons_Egg_Lake_detail_1_f167
861,Dragons_Egg_Lake,detail_1,36,937.1310613215064,543.0417871600074,30.0,4.765782657496223,unidentified,168,861_Dragons_Egg_Lake_detail_1_f168
861,Dragons_Egg_Lake,detail_1,36,975.106861608925,2662.819837329295,30.0,23.369141935004777,phosphate,169,861_Dragons_Egg_Lake_detail_1_f169
861,Dragons_Egg_Lake,detail_1,36,1009.8840450769673,54994.87500643519,30.0,482.6398773610683,sulf1_v1,170,861_Dragons_Egg_Lake_detail_1_f170
861,Dragons_Egg_Lake,detail_1,36,1052.481697357889,1762.1121553184062,30.0,15.464451813733673,1050,171,861_Dragons_Egg_Lake_detail_1_f171
861,Dragons_Egg_Lake,detail_1,36,1133.0471213384956,9009.77114477625,79.7647249511884,79.07054684381531,sulf_v3,172,861_Dragons_Egg_Lake_detail_1_f172
861,Dragons_Egg_Lake,detail_1,37,967.1555662493996,1812.8208536638529,54.68708050504418,16.508026232996716,phosphate,173,861_Dragons_Egg_Lake_detail_1_f173
861,Dragons_Egg_Lake,detail_1,37,1011.1216589330442,52372.9275085654,34.09690762158231,476.9217319311292,sulf1_v1,174,861_Dragons_Egg_Lake_detail_1_f174
861,Dragons_Egg_Lake,detail_1,37,1062.1279660691573,1151.425867014649,30.0,10.485188527930172,lo-carb,175,861_Dragons_Egg_Lake_detail_1_f175
861,Dragons_Egg_Lake,detail_1,37,1142.2786864605764,8243.023786597856,80.0570140220587,75.06315510071111,unidentified,176,861_Dragons_Egg_Lake_detail_1_f176
861,Dragons_Egg_Lake,detail_1,38,959.5794125924958,1207.5281970927272,40.316220947257946,15.523172508834742,phosphate,177,861_Dragons_Egg_Lake_detail_1_f177
861,Dragons_Egg_Lake,detail_1,38,996.2308300733678,9374.326622821549,30.0,120.51005489608995,pyroxene,178,861_Dragons_Egg_Lake_detail_1_f178
861,Dragons_Egg_Lake,detail_1,38,1016.382891134426,51848.4309123345,30.06637245095187,666.528648608247,sulf1_v1,179,861_Dragons_Egg_Lake_detail_1_f179
861,Dragons_Egg_Lake,detail_1,38,1063.0422042793086,1237.709527614904,37.497175243486055,15.911163448814367,lo-carb,180,861_Dragons_Egg_Lake_detail_1_f180
861,Dragons_Egg_Lake,detail_1,38,1145.948970058875,8456.180898790682,77.72519319732334,108.70698934723168,unidentified,181,861_Dragons_Egg_Lake_detail_1_f181
861,Dragons_Egg_Lake,detail_1,39,700.0,584.5563212811966,30.0,4.087884410223684,unidentified,182,861_Dragons_Egg_Lake_detail_1_f182
861,Dragons_Egg_Lake,detail_1,39,992.4231457848668,2340.967912035009,30.01716169390389,16.370717215866716,pyroxene,183,861_Dragons_Egg_Lake_detail_1_f183
861,Dragons_Egg_Lake,detail_1,39,1005.0774737505918,1616.7006503598552,88.22204686366665,11.305814587924688,pyroxene,184,861_Dragons_Egg_Lake_detail_1_f184
861,Dragons_Egg_Lake,detail_1,39,1014.0295645354348,36669.16669250178,30.0,256.4326300152413,sulf1_v1,185,861_Dragons_Egg_Lake_detail_1_f185
861,Dragons_Egg_Lake,detail_1,39,1144.6224047576354,5606.646172988649,79.05453422832227,39.2080637054225,unidentified,186,861_Dragons_Egg_Lake_detail_1_f186
861,Dragons_Egg_Lake,detail_1,40,945.6939825809972,942.759762462514,31.23847031403136,7.390566266026858,unidentified,187,861_Dragons_Egg_Lake_detail_1_f187
861,Dragons_Egg_Lake,detail_1,40,988.11389651562,3817.319608117457,30.0,29.92507173694477,pyroxene,188,861_Dragons_Egg_Lake_detail_1_f188
861,Dragons_Egg_Lake,detail_1,40,1011.2300567420956,50205.073508316054,30.0,393.5720821227909,sulf1_v1,189,861_Dragons_Egg_Lake_detail_1_f189
861,Dragons_Egg_Lake,detail_1,40,1051.377590855119,1415.110333887781,30.0,11.093458920032017,1050,190,861_Dragons_Egg_Lake_detail_1_f190
861,Dragons_Egg_Lake,detail_1,40,1139.1089241077482,7466.550213322557,83.11521443948384,58.53244519689764,unidentified,191,861_Dragons_Egg_Lake_detail_1_f191
861,Dragons_Egg_Lake,detail_1,41,992.2298688847848,5207.297226111366,41.493625320850015,66.79396741826575,pyroxene,192,861_Dragons_Egg_Lake_detail_1_f192
861,Dragons_Egg_Lake,detail_1,41,1014.3513658434856,46009.549432489126,30.0,590.1641892674712,sulf1_v1,193,861_Dragons_Egg_Lake_detail_1_f193
861,Dragons_Egg_Lake,detail_1,41,1064.7291285045324,1121.8369703512128,30.0,14.389795472113182,lo-carb,194,861_Dragons_Egg_Lake_detail_1_f194
861,Dragons_Egg_Lake,detail_1,41,1143.5314427369876,7081.01444194106,77.8951799964701,90.82812587528784,unidentified,195,861_Dragons_Egg_Lake_detail_1_f195
861,Dragons_Egg_Lake,detail_1,42,970.9985513138924,937.9473481180344,35.76320258208312,11.523486303467992,phosphate,196,861_Dragons_Egg_Lake_detail_1_f196
861,Dragons_Egg_Lake,detail_1,42,1011.3790226547744,10988.704569896145,30.98926944552117,135.00564488841545,sulf1_v1,197,861_Dragons_Egg_Lake_detail_1_f197
861,Dragons_Egg_Lake,detail_1,42,1015.8753756140088,4206.615863018552,32.99428895476134,51.68187785669311,sulf1_v1,198,861_Dragons_Egg_Lake_detail_1_f198
861,Dragons_Egg_Lake,detail_1,42,1080.1140677820729,469.8432361996052,70.00000003112926,5.772426467207072,hi-carb,199,861_Dragons_Egg_Lake_detail_1_f199
861,Dragons_Egg_Lake,detail_1,42,1148.379246722136,2369.4648034219113,71.29608066792902,29.110904000707063,unidentified,200,861_Dragons_Egg_Lake_detail_1_f200
861,Dragons_Egg_Lake,detail_1,43,991.2473813310964,1194.6933209005506,45.95972194911806,8.542458701030505,pyroxene,201,861_Dragons_Egg_Lake_detail_1_f201
861,Dragons_Egg_Lake,detail_1,43,1003.4557524568814,1415.0688041846051,71.422895711058,10.118217459985166,pyroxene,202,861_Dragons_Egg_Lake_detail_1_f202
861,Dragons_Egg_Lake,detail_1,43,1012.9733584056672,25498.99177980636,30.966384019034532,182.32635973282083,sulf1_v1,203,861_Dragons_Egg_Lake_detail_1_f203
861,Dragons_Egg_Lake,detail_1,43,1122.8310053301518,3845.114645481079,90.0,27.49386180127805,sulf_v3,204,861_Dragons_Egg_Lake_detail_1_f204
861,Dragons_Egg_Lake,detail_1,43,1164.4635234790142,1596.6772268563373,47.565839151386186,11.4167787085432,unidentified,205,861_Dragons_Egg_Lake_detail_1_f205
861,Dragons_Egg_Lake,detail_1,44,942.3102978932932,714.2711795724314,43.833168879520656,5.590811340754651,unidentified,206,861_Dragons_Egg_Lake_detail_1_f206
861,Dragons_Egg_Lake,detail_1,44,995.052103987822,4452.105905810179,30.0,34.84794697070683,pyroxene,207,861_Dragons_Egg_Lake_detail_1_f207
861,Dragons_Egg_Lake,detail_1,44,1015.8902901309664,38535.36861964218,30.0,301.6277039594722,sulf1_v1,208,861_Dragons_Egg_Lake_detail_1_f208
861,Dragons_Egg_Lake,detail_1,44,1081.258868401172,4161.364981445855,40.795782748800285,32.57223194307464,hi-carb,209,861_Dragons_Egg_Lake_detail_1_f209
861,Dragons_Egg_Lake,detail_1,44,1143.8605416977427,6294.05695406807,79.06673163394368,49.26544148011655,unidentified,210,861_Dragons_Egg_Lake_detail_1_f210
861,Dragons_Egg_Lake,detail_1,45,948.947006806905,514.8864779978617,30.0,3.824192450159193,unidentified,211,861_Dragons_Egg_Lake_detail_1_f211
861,Dragons_Egg_Lake,detail_1,45,991.2713323946203,4082.7943941835265,30.0,30.323949384923957,pyroxene,212,861_Dragons_Egg_Lake_detail_1_f212
861,Dragons_Egg_Lake,detail_1,45,1019.03733533354,36757.91507473611,30.0,273.0103572713798,sulf1_v1,213,861_Dragons_Egg_Lake_detail_1_f213
861,Dragons_Egg_Lake,detail_1,45,1072.3802849484982,1128.490986372509,30.5074152366911,8.381588747367283,lo-carb,214,861_Dragons_Egg_Lake_detail_1_f214
861,Dragons_Egg_Lake,detail_1,45,1151.3315851636412,5686.548446281064,72.36193998067398,42.23543745078278,unidentified,215,861_Dragons_Egg_Lake_detail_1_f215
861,Dragons_Egg_Lake,detail_1,46,960.3105160279454,2157.423859806841,38.41538612198487,12.574664919133951,phosphate,216,861_Dragons_Egg_Lake_detail_1_f216
861,Dragons_Egg_Lake,detail_1,46,998.6444141121368,30418.345044880592,30.0,177.2950153467841,pyroxene,217,861_Dragons_Egg_Lake_detail_1_f217
861,Dragons_Egg_Lake,detail_1,46,1016.9402494815764,126342.56743734068,30.0,736.3946789250234,sulf1_v1,218,861_Dragons_Egg_Lake_detail_1_f218
861,Dragons_Egg_Lake,detail_1,46,1062.8564013327832,2255.4976393949264,30.0,13.14629339634176,lo-carb,219,861_Dragons_Egg_Lake_detail_1_f219
861,Dragons_Egg_Lake,detail_1,46,1147.1300148562204,21272.80950711751,78.84064103008045,123.98975297534696,unidentified,220,861_Dragons_Egg_Lake_detail_1_f220
861,Dragons_Egg_Lake,detail_1,47,1008.731929094176,3265.41044970409,82.35696089831504,15.80141821633682,pyroxene,221,861_Dragons_Egg_Lake_detail_1_f221
861,Dragons_Egg_Lake,detail_1,47,1009.2617066645386,51210.02312060544,31.416971046777487,247.8068238773147,sulf1_v1,222,861_Dragons_Egg_Lake_detail_1_f222
861,Dragons_Egg_Lake,detail_1,47,1138.5551854169853,8397.978817888239,79.94998348001884,40.63806909340147,unidentified,223,861_Dragons_Egg_Lake_detail_1_f223
861,Dragons_Egg_Lake,detail_1,48,975.9945650412903,900.1183488269222,51.012187230292355,4.238163977055827,phosphate,224,861_Dragons_Egg_Lake_detail_1_f224
861,Dragons_Egg_Lake,detail_1,48,997.0291361716633,9199.181539009049,30.0,43.31390407476496,pyroxene,225,861_Dragons_Egg_Lake_detail_1_f225
861,Dragons_Egg_Lake,detail_1,48,1013.7481094625776,58501.83884964259,30.0,275.4530960592107,sulf1_v1,226,861_Dragons_Egg_Lake_detail_1_f226
861,Dragons_Egg_Lake,detail_1,48,1057.1656232175872,1925.9735591275032,30.0,9.068353922230417,lo-carb,227,861_Dragons_Egg_Lake_detail_1_f227
861,Dragons_Egg_Lake,detail_1,48,1142.3727779737223,9453.64618307589,79.90007862685678,44.51203861932116,unidentified,228,861_Dragons_Egg_Lake_detail_1_f228
861,Dragons_Egg_Lake,detail_1,49,957.5818965101772,533.8766843753508,30.0,4.8449030230129395,phosphate,229,861_Dragons_Egg_Lake_detail_1_f229
861,Dragons_Egg_Lake,detail_1,49,995.9464301914757,4009.288224682787,30.0,36.38408120898388,pyroxene,230,861_Dragons_Egg_Lake_detail_1_f230
861,Dragons_Egg_Lake,detail_1,49,1016.522653643148,18565.633178357883,30.0,168.4821512953271,sulf1_v1,231,861_Dragons_Egg_Lake_detail_1_f231
861,Dragons_Egg_Lake,detail_1,49,1066.8804289141624,583.5324489026053,43.79741734240811,5.295526492268945,lo-carb,232,861_Dragons_Egg_Lake_detail_1_f232
861,Dragons_Egg_Lake,detail_1,49,1147.1759298535364,3227.223949283264,81.14424161469474,29.286888761805127,unidentified,233,861_Dragons_Egg_Lake_detail_1_f233
861,Dragons_Egg_Lake,detail_1,50,992.3958779966068,6800.531635876723,39.503077359280645,64.63151965015669,pyroxene,234,861_Dragons_Egg_Lake_detail_1_f234
861,Dragons_Egg_Lake,detail_1,50,1011.9433920548698,67840.23793713642,30.0,644.7463089758973,sulf1_v1,235,861_Dragons_Egg_Lake_detail_1_f235
861,Dragons_Egg_Lake,detail_1,50,1057.6423209401214,1799.8748289712833,30.0,17.10581636923491,lo-carb,236,861_Dragons_Egg_Lake_detail_1_f236
861,Dragons_Egg_Lake,detail_1,50,1120.7936117293948,1253.2239411180312,30.0,11.910505253605018,sulf_v3,237,861_Dragons_Egg_Lake_detail_1_f237
861,Dragons_Egg_Lake,detail_1,50,1142.8769837930154,10203.515019207984,73.65549950100342,96.9731069238076,unidentified,238,861_Dragons_Egg_Lake_detail_1_f238
861,Dragons_Egg_Lake,detail_1,51,836.2679974686109,448.1772410653842,40.00000397145816,2.377691760502864,olivine,239,861_Dragons_Egg_Lake_detail_1_f239
861,Dragons_Egg_Lake,detail_1,51,998.8839971281316,17759.95334484701,30.0,94.22097078061458,pyroxene,240,861_Dragons_Egg_Lake_detail_1_f240
861,Dragons_Egg_Lake,detail_1,51,1012.985669124246,90070.7154189914,30.0,477.8475529128675,sulf1_v1,241,861_Dragons_Egg_Lake_detail_1_f241
861,Dragons_Egg_Lake,detail_1,51,1013.619734268071,4498.725212100409,90.0,23.866856434187227,sulf1_v1,242,861_Dragons_Egg_Lake_detail_1_f242
861,Dragons_Egg_Lake,detail_1,51,1141.63184268393,16066.190899729165,78.50207084226723,85.23513963838049,unidentified,243,861_Dragons_Egg_Lake_detail_1_f243
861,Dragons_Egg_Lake,detail_1,52,957.2620509988718,913.3718142468337,81.98239264884208,5.301855355921213,phosphate,244,861_Dragons_Egg_Lake_detail_1_f244
861,Dragons_Egg_Lake,detail_1,52,997.956786607574,18099.932452458645,30.0,105.06479652430627,pyroxene,245,861_Dragons_Egg_Lake_detail_1_f245
861,Dragons_Egg_Lake,detail_1,52,1018.4442836809576,59876.02960777892,30.0,347.5627814605516,sulf1_v1,246,861_Dragons_Egg_Lake_detail_1_f246
861,Dragons_Egg_Lake,detail_1,52,1065.704350178186,1109.1746438642288,30.0,6.438433324190956,lo-carb,247,861_Dragons_Egg_Lake_detail_1_f247
861,Dragons_Egg_Lake,detail_1,52,1146.5832575510146,10657.059172649357,80.3641339996806,61.861101220286706,unidentified,248,861_Dragons_Egg_Lake_detail_1_f248
861,Dragons_Egg_Lake,detail_1,53,947.9070992607424,1648.9887696769956,90.0,13.765985761560016,unidentified,249,861_Dragons_Egg_Lake_detail_1_f249
861,Dragons_Egg_Lake,detail_1,53,993.690931465051,10332.75595136932,30.0,86.25927230061532,pyroxene,250,861_Dragons_Egg_Lake_detail_1_f250
861,Dragons_Egg_Lake,detail_1,53,1017.6314806777216,94710.00242463396,30.0,790.6521674554583,sulf1_v1,251,861_Dragons_Egg_Lake_detail_1_f251
861,Dragons_Egg_Lake,detail_1,53,1063.8296119367442,2166.44482592165,30.0,18.085780312915407,lo-carb,252,861_Dragons_Egg_Lake_detail_1_f252
861,Dragons_Egg_Lake,detail_1,53,1148.789997849177,14764.041828156483,77.20567185985827,123.25225818808318,unidentified,253,861_Dragons_Egg_Lake_detail_1_f253
861,Dragons_Egg_Lake,detail_1,54,709.8478772946937,518.8290752295986,39.999999991800074,4.061797958178908,unidentified,254,861_Dragons_Egg_Lake_detail_1_f254
861,Dragons_Egg_Lake,detail_1,54,971.6350337632988,732.4892829932945,54.26628342905302,5.734496419140473,phosphate,255,861_Dragons_Egg_Lake_detail_1_f255
861,Dragons_Egg_Lake,detail_1,54,1017.1134397571858,3956.8024199741703,30.0,30.97693008676545,sulf1_v1,256,861_Dragons_Egg_Lake_detail_1_f256
861,Dragons_Egg_Lake,detail_1,54,1094.3133672541264,445.0917833522112,88.09999951384664,3.4845250259387996,hi-carb,257,861_Dragons_Egg_Lake_detail_1_f257
861,Dragons_Egg_Lake,detail_1,54,1163.4076317894535,386.9054806838197,80.0743907815137,3.028997345135899,unidentified,258,861_Dragons_Egg_Lake_detail_1_f258
861,Dragons_Egg_Lake,detail_1,55,949.9074429385628,914.107984000176,30.0,8.75356833893171,unidentified,259,861_Dragons_Egg_Lake_detail_1_f259
861,Dragons_Egg_Lake,detail_1,55,986.67943313181,2347.064733020875,38.680933529276594,22.475672345063757,pyroxene,260,861_Dragons_Egg_Lake_detail_1_f260
861,Dragons_Egg_Lake,detail_1,55,1010.630536442196,54614.365228063856,30.0,522.9913606258806,sulf1_v1,261,861_Dragons_Egg_Lake_detail_1_f261
861,Dragons_Egg_Lake,detail_1,55,1059.3111582506704,1056.286518380842,30.0,10.115080916016993,lo-carb,262,861_Dragons_Egg_Lake_detail_1_f262
861,Dragons_Egg_Lake,detail_1,55,1138.8476759512168,8324.828498670646,76.28460226567607,79.7191977846085,unidentified,263,861_Dragons_Egg_Lake_detail_1_f263
861,Dragons_Egg_Lake,detail_1,56,974.1606197350854,1821.869080892568,30.0,11.227433090391427,phosphate,264,861_Dragons_Egg_Lake_detail_1_f264
861,Dragons_Egg_Lake,detail_1,56,987.0762713375155,1598.3104103309076,61.40215497383085,9.849732550966165,pyroxene,265,861_Dragons_Egg_Lake_detail_1_f265
861,Dragons_Egg_Lake,detail_1,56,1010.8037585901226,58428.554526279346,31.072765350932716,360.07125506005104,sulf1_v1,266,861_Dragons_Egg_Lake_detail_1_f266
861,Dragons_Egg_Lake,detail_1,56,1059.2913055642075,1136.2139394626977,30.0,7.0020212294495465,lo-carb,267,861_Dragons_Egg_Lake_detail_1_f267
861,Dragons_Egg_Lake,detail_1,56,1143.4557858512576,8832.52333791042,79.18223083558978,54.431224414394485,unidentified,268,861_Dragons_Egg_Lake_detail_1_f268
861,Dragons_Egg_Lake,detail_1,57,961.9488258474154,1738.5070482421315,49.79277324429457,8.262330343606981,phosphate,269,861_Dragons_Egg_Lake_detail_1_f269
861,Dragons_Egg_Lake,detail_1,57,997.5200617026228,7977.938383496181,30.0,37.91549907838325,pyroxene,270,861_Dragons_Egg_Lake_detail_1_f270
861,Dragons_Egg_Lake,detail_1,57,1018.3881874468524,40695.38124617545,30.0,193.4065689609445,sulf1_v1,271,861_Dragons_Egg_Lake_detail_1_f271
861,Dragons_Egg_Lake,detail_1,57,1070.9440380472622,1505.8523451004892,33.093791318302735,7.156628750223311,lo-carb,272,861_Dragons_Egg_Lake_detail_1_f272
861,Dragons_Egg_Lake,detail_1,57,1143.4691917517353,6767.61322051472,82.60745320892607,32.16337611181589,unidentified,273,861_Dragons_Egg_Lake_detail_1_f273
861,Dragons_Egg_Lake,detail_1,58,992.4336907939196,4183.461082924323,39.390003314449594,41.97671691536063,pyroxene,274,861_Dragons_Egg_Lake_detail_1_f274
861,Dragons_Egg_Lake,detail_1,58,1018.205431828588,41763.84601751734,30.0,419.0571172586548,sulf1_v1,275,861_Dragons_Egg_Lake_detail_1_f275
861,Dragons_Egg_Lake,detail_1,58,1077.6026156210853,1148.704284178231,38.44519745994119,11.526062654969328,hi-carb,276,861_Dragons_Egg_Lake_detail_1_f276
861,Dragons_Egg_Lake,detail_1,58,1130.5922905376838,1006.0157131994288,30.0,10.094330022034764,sulf_v3,277,861_Dragons_Egg_Lake_detail_1_f277
861,Dragons_Egg_Lake,detail_1,58,1150.3166285925265,5722.383822604796,87.16089348334737,57.41821927852412,unidentified,278,861_Dragons_Egg_Lake_detail_1_f278
861,Dragons_Egg_Lake,detail_1,59,999.6105519344496,6695.157521131963,32.300861634321414,39.62078634751702,pyroxene,279,861_Dragons_Egg_Lake_detail_1_f279
861,Dragons_Egg_Lake,detail_1,59,1013.8745819036664,2142.719880828061,90.0,12.680246332204618,sulf1_v1,280,861_Dragons_Egg_Lake_detail_1_f280
861,Dragons_Egg_Lake,detail_1,59,1013.9155270480176,34959.83515518747,30.0,206.88626892738287,sulf1_v1,281,861_Dragons_Egg_Lake_detail_1_f281
861,Dragons_Egg_Lake,detail_1,59,1135.563061839602,5923.08312912368,79.36107778854499,35.05178338775136,unidentified,282,861_Dragons_Egg_Lake_detail_1_f282
861,Dragons_Egg_Lake,detail_1,59,1179.1969293062225,1110.1986491437017,80.52529061969494,6.569963939188642,unidentified,283,861_Dragons_Egg_Lake_detail_1_f283
861,Dragons_Egg_Lake,detail_1,60,995.52793599783,9040.954297570446,30.0,83.78591326515465,pyroxene,284,861_Dragons_Egg_Lake_detail_1_f284
861,Dragons_Egg_Lake,detail_1,60,1007.1219662315696,3348.340264305457,90.0,31.03032464644931,pyroxene,285,861_Dragons_Egg_Lake_detail_1_f285
861,Dragons_Egg_Lake,detail_1,60,1013.9344522339971,67441.8230984917,30.0,625.0086610981566,sulf1_v1,286,861_Dragons_Egg_Lake_detail_1_f286
861,Dragons_Egg_Lake,detail_1,60,1126.7847859679778,1511.9167967749909,30.0,14.01149982947724,sulf_v3,287,861_Dragons_Egg_Lake_detail_1_f287
861,Dragons_Egg_Lake,detail_1,60,1144.8039477800148,10444.118946418965,82.00593290438947,96.78956616457768,unidentified,288,861_Dragons_Egg_Lake_detail_1_f288
861,Dragons_Egg_Lake,detail_1,61,997.9256336739228,13931.471414024394,42.19818131172679,51.114757103389685,pyroxene,289,861_Dragons_Egg_Lake_detail_1_f289
861,Dragons_Egg_Lake,detail_1,61,1013.236329135313,89513.3125445045,30.034011429205684,328.4255547928831,sulf1_v1,290,861_Dragons_Egg_Lake_detail_1_f290
861,Dragons_Egg_Lake,detail_1,61,1060.6279152771187,2788.3782307057127,30.0,10.230597453720794,lo-carb,291,861_Dragons_Egg_Lake_detail_1_f291
861,Dragons_Egg_Lake,detail_1,61,1122.1354413945264,2152.141276920617,36.94643619800652,7.896235462338627,sulf_v3,292,861_Dragons_Egg_Lake_detail_1_f292
861,Dragons_Egg_Lake,detail_1,61,1142.8316904098117,14464.750553923885,80.64544764000307,53.07136548266158,unidentified,293,861_Dragons_Egg_Lake_detail_1_f293
861,Dragons_Egg_Lake,detail_1,62,1002.0865022281556,19321.86442843696,41.1455359163853,139.90877438004145,pyroxene,294,861_Dragons_Egg_Lake_detail_1_f294
861,Dragons_Egg_Lake,detail_1,62,1015.9684842656424,74171.15569864392,30.042928759263063,537.0700910661529,sulf1_v1,295,861_Dragons_Egg_Lake_detail_1_f295
861,Dragons_Egg_Lake,detail_1,62,1069.4186966302643,2505.0997196685366,41.91376083967756,18.139317392310417,lo-carb,296,861_Dragons_Egg_Lake_detail_1_f296
861,Dragons_Egg_Lake,detail_1,62,1126.713345323342,1345.9931265852672,33.3252254793207,9.746277299583484,sulf_v3,297,861_Dragons_Egg_Lake_detail_1_f297
861,Dragons_Egg_Lake,detail_1,62,1146.4423926768802,13156.601730912156,77.637850921792,95.26637711364778,unidentified,298,861_Dragons_Egg_Lake_detail_1_f298
861,Dragons_Egg_Lake,detail_1,63,961.4415756513032,1272.712089527225,38.78077746003852,7.747646301964581,phosphate,299,861_Dragons_Egg_Lake_detail_1_f299
861,Dragons_Egg_Lake,detail_1,63,1001.1282943118998,16408.61042712058,30.0,99.88756368557992,pyroxene,300,861_Dragons_Egg_Lake_detail_1_f300
861,Dragons_Egg_Lake,detail_1,63,1019.575481721648,34763.61836696521,30.0,211.62383975135836,sulf1_v1,301,861_Dragons_Egg_Lake_detail_1_f301
861,Dragons_Egg_Lake,detail_1,63,1102.3277317834618,5388.476941155256,63.62553849290153,32.80240188640864,hi-carb,302,861_Dragons_Egg_Lake_detail_1_f302
861,Dragons_Egg_Lake,detail_1,63,1153.9816700081767,5854.643491770393,66.49710717134595,35.64019495971447,unidentified,303,861_Dragons_Egg_Lake_detail_1_f303
861,Dragons_Egg_Lake,detail_1,64,1001.6320972873996,6600.943663720488,58.49252639613842,31.70979688081528,pyroxene,304,861_Dragons_Egg_Lake_detail_1_f304
861,Dragons_Egg_Lake,detail_1,64,1010.0094386526,82084.32985375606,30.802674050923333,394.3189882177221,sulf1_v1,305,861_Dragons_Egg_Lake_detail_1_f305
861,Dragons_Egg_Lake,detail_1,64,1120.7815907418023,6684.552186336275,89.33762277421901,32.11143782864263,sulf_v3,306,861_Dragons_Egg_Lake_detail_1_f306
861,Dragons_Egg_Lake,detail_1,64,1128.4230977205227,6455.120877413662,40.289192595336424,31.009289321600978,sulf_v3,307,861_Dragons_Egg_Lake_detail_1_f307
861,Dragons_Egg_Lake,detail_1,64,1165.745313267528,6434.626435254001,45.50185228151948,30.91083754997925,unidentified,308,861_Dragons_Egg_Lake_detail_1_f308
861,Dragons_Egg_Lake,detail_1,65,1014.2212713998,6025.123093119766,43.86294145473521,47.81281826383759,sulf1_v1,309,861_Dragons_Egg_Lake_detail_1_f309
861,Dragons_Egg_Lake,detail_1,65,1014.9589099644352,8254.515737412421,30.0,65.50433156454058,sulf1_v1,310,861_Dragons_Egg_Lake_detail_1_f310
861,Dragons_Egg_Lake,detail_1,65,1080.3777209131983,1479.0596199336464,35.803272039256115,11.737189052622467,hi-carb,311,861_Dragons_Egg_Lake_detail_1_f311
861,Dragons_Egg_Lake,detail_1,65,1120.0861746077635,2343.416232028645,83.07002636115594,18.59635607220373,sulf_v3,312,861_Dragons_Egg_Lake_detail_1_f312
861,Dragons_Egg_Lake,detail_1,65,1165.987345591093,753.5867013086865,90.0,5.980144046660538,unidentified,313,861_Dragons_Egg_Lake_detail_1_f313
861,Dragons_Egg_Lake,detail_1,66,954.478329454444,1040.7247539237806,30.0,5.592889259461989,phosphate,314,861_Dragons_Egg_Lake_detail_1_f314
861,Dragons_Egg_Lake,detail_1,66,991.4818687980936,4512.844512126468,30.0,24.25217571344766,pyroxene,315,861_Dragons_Egg_Lake_detail_1_f315
861,Dragons_Egg_Lake,detail_1,66,1014.6995908896802,37011.16737460398,30.0,198.89923796771012,sulf1_v1,316,861_Dragons_Egg_Lake_detail_1_f316
861,Dragons_Egg_Lake,detail_1,66,1143.9799568126166,4001.068022650499,90.0,21.501871927125947,unidentified,317,861_Dragons_Egg_Lake_detail_1_f317
861,Dragons_Egg_Lake,detail_1,66,1144.469610338323,1909.783346355886,52.989234444514096,10.263238887575715,unidentified,318,861_Dragons_Egg_Lake_detail_1_f318
861,Dragons_Egg_Lake,detail_1,67,946.284987842943,645.542499187958,34.71452853084591,3.4041396753274373,unidentified,319,861_Dragons_Egg_Lake_detail_1_f319
861,Dragons_Egg_Lake,detail_1,67,996.9235317951006,3332.123876908381,30.0,17.571290978918235,pyroxene,320,861_Dragons_Egg_Lake_detail_1_f320
861,Dragons_Egg_Lake,detail_1,67,1014.803899470922,18004.550655315583,34.46951475814657,94.94340852740204,sulf1_v1,321,861_Dragons_Egg_Lake_detail_1_f321
861,Dragons_Egg_Lake,detail_1,67,1066.5664647544736,1164.6571877796555,49.44370198372937,6.141587495886375,lo-carb,322,861_Dragons_Egg_Lake_detail_1_f322
861,Dragons_Egg_Lake,detail_1,67,1138.7216790905063,3683.5499052690143,78.66878388594257,19.424466079845025,unidentified,323,861_Dragons_Egg_Lake_detail_1_f323
861,Dragons_Egg_Lake,detail_1,68,1001.7838329916848,7196.320936525194,30.0,42.06748767252227,pyroxene,324,861_Dragons_Egg_Lake_detail_1_f324
861,Dragons_Egg_Lake,detail_1,68,1005.2352079036152,1255.3221837284364,90.0,7.338228930426031,pyroxene,325,861_Dragons_Egg_Lake_detail_1_f325
861,Dragons_Egg_Lake,detail_1,68,1017.7635839046492,17082.5924904655,30.0,99.85960261443977,sulf1_v1,326,861_Dragons_Egg_Lake_detail_1_f326
